name,pop_diff_past,aware_diff_past,201902人気度,201902知名度,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count,pagerank,browserank,pub_score1,pub_score2,pub_score3,weightedPV1,weightedPV2,weightedPV3,weightedPV4,weightedPV5,allPV,burst_weightedPV1,burst_weightedPV5,weightedPV1_past,weightedPV2_past,weightedPV3_past,weightedPV4_past,weightedPV5_past,allPV
真飛聖,0.9,0.2,3.5,22.3,13,127621,23,82.0,0.5999999999999996,2.8000000000000007,4.4,22.5,5.0,25.3,31.0,111.0,18.0,1.0,61.0,1.0,19.0,62.0,7.487283295071284e-09,0.0001195147259632685,7.801303854367369,193182.51843305802,18.560443216114518,66447.44861233312,152519.29214979662,19300.74752680259,1570.857065675324,90551.09517707935,346904,25887.949139153072,32867.0219501167,265053.66708919645,548614.6842091047,11321.339741999222,1072.902144377547,247102.57264076048,1585342.0
矢作穂香,1.1,-0.2,0.5,6.2,4,20985,13,52.0,-0.20000000000000018,0.9000000000000004,1.6,6.0,1.4,6.9,2.0,31.0,2.0,1.0,20.0,2.0,3.0,22.0,8.377633020563165e-10,6.127094811185442e-05,5.949686574198254,128459.38595956453,10.646136987041862,31728.6303728833,75624.72809245148,19570.201426664218,2285.7555171836048,49779.95161310791,159095,3594.6951604818078,4957.340948608762,247090.3248376298,517767.7002317504,12135.239357376426,1207.0739160390958,242165.29475316068,1453440.0
矢本悠馬,-2.5,10.3,9.6,33.1,6,13705,6,63.0,0.5,-1.7999999999999972,7.1,43.4,7.6,41.6,4.0,58.0,4.0,1.0,40.0,2.0,5.0,42.0,4.814730116895785e-08,0.0002555082340166361,4.885920431002611,108667.16411248138,11.370333370405426,23914.225309990437,55457.83835934346,7090.996355907619,563.8196491952016,33636.98831879084,123107,2153.591755502214,2881.2467462294712,203029.6174300345,427915.1318277561,26413.508067959858,1773.7909234335839,204151.51840812704,1190922.0
矢沢永吉,2.8,-1.9,20,95.4,6,46552,62,245.0,-4.400000000000002,-1.2999999999999972,22.8,93.5,18.4,92.2,17.0,166.0,33.0,28.0,145.0,69.0,61.0,214.0,2.6725294519323183e-07,0.005764980283562436,16.628366302729383,506756.73748486553,47.34983028841064,60462.53198789936,141679.65531756004,25251.741001639362,2944.908419432601,89179.37701716955,308335,7311.6231476685825,10694.78461436465,414108.9194121921,885384.0153259528,119349.79631112886,4705.4771139003515,439775.2160669105,2403566.0
矢田亜希子,3.5,0.3,12.6,74.7,13,62512,23,122.0,0.1999999999999993,-1.2000000000000028,16.1,75.0,16.3,73.8,23.0,123.0,17.0,3.0,98.0,14.0,20.0,112.0,4.958200078371979e-09,7.901514196217368e-05,7.921985296137748,243013.09865144093,25.600505809634363,48372.042807535785,116645.63142615178,35794.872563271216,1934.6211172626518,76783.49644340036,238465,10790.28711668308,16398.643891798976,386021.4264557866,801037.7781637887,21386.667971790088,1778.683826790136,363790.6512834117,2303377.0
矢部浩之,-1.2,-4.3,20.5,95.6,9,22713,22,69.0,-0.1999999999999993,3.700000000000003,19.3,91.3,19.1,95.0,17.0,35.0,14.0,4.0,40.0,18.0,18.0,58.0,1.5266706078905267e-07,0.00029115375782762633,5.919994558714524,158480.96698739787,17.766011388847964,22286.65009835807,53158.128410303296,13262.162416614356,1069.4929328564515,34522.90308975222,111310,4332.7323650639755,6245.351578458125,149339.36995673107,310279.4760727565,7291.554690540853,676.1750492097119,141434.03684679378,889023.0
知念侑李,1.4,7.3,7.6,57.5,7,15468,7,79.0,-0.9000000000000004,0.7000000000000028,9.0,64.8,8.1,65.5,8.0,85.0,5.0,0.0,61.0,10.0,5.0,71.0,1.6590689133321215e-07,0.00030407686581487435,5.3085946082996935,106254.16018317315,12.913186843334213,25959.47671379534,61524.90127599731,14020.071090790952,1166.7195334929024,39418.66702999232,130647,3265.4505061369055,5092.253827458687,216433.0595595095,453165.9285574084,19142.376317027738,2081.680676341436,212396.81636545164,1278206.0
知花くらら,-3.2,-11.1,6.7,55.2,8,18231,11,41.0,0.3999999999999999,-3.6000000000000014,3.5,44.1,3.9,40.5,11.0,17.0,8.0,0.0,15.0,4.0,8.0,19.0,0.0,2.9678576649980925e-06,3.92677135474427,78182.3016064206,9.602564084397306,11220.905787549342,26279.159664092313,4795.699594003349,417.0462024801087,16388.542066693673,57253,3200.8539306520343,4416.65982740718,93298.75166632494,195071.5075341231,5608.920740711324,374.1778004329673,90560.36296824821,551754.0
石丸幹二,0.6,2.5,9.7,58.2,9,26952,5,53.0,0.6999999999999993,1.1999999999999957,10.3,60.7,11.0,61.9,8.0,60.0,4.0,1.0,34.0,4.0,5.0,38.0,7.168937193738023e-10,9.723132695011384e-05,4.170831106213649,84925.58838835328,8.65312829622029,22824.436199527365,53591.8434479258,9774.7493444452,888.1072440008439,33628.41179880594,116023,5687.264836607159,7937.063346859146,171662.40150595366,363593.66900131,23904.461935740084,1530.535084947073,175903.92767282677,1000771.0
石井杏奈_(E-girls),2.6,4.5,4.8,21.9,3,12128,5,55.0,-1.0,1.0,7.4,26.4,6.4,27.4,4.0,47.0,3.0,1.0,34.0,8.0,4.0,42.0,9.94013606547116e-10,0,4.28584592100411,96909.73062460178,10.817966481430913,31520.19881683817,73999.63757162698,13649.418136747665,1156.835310790893,46351.89100968276,160251,2096.8760723247306,2999.9527621172033,278331.6404483512,591786.3387395289,32488.22854272837,3312.8124805471325,290276.4592439313,1610822.0
石原さとみ,-9.5,-1.3,46,94.9,4,29497,21,141.0,1.6000000000000014,-1.1999999999999886,36.5,93.6,38.1,92.4,16.0,77.0,14.0,3.0,80.0,33.0,17.0,113.0,9.90767313178137e-07,0.006189848225798586,11.407625895004735,239649.0047749113,23.37457197889028,68223.30479357777,160897.18396322397,31834.445985960258,3078.5696201529577,102198.24182346492,345188,4619.734257488207,5814.392366647225,767223.9777234882,1593951.9275976084,44112.99717351863,5919.499075181491,728719.2297908224,4571495.0
石原良純,4.7,-0.9,15.8,95.6,15,37200,18,72.0,-3.5,-1.4000000000000057,20.5,94.7,17.0,93.3,0.0,18.0,7.0,6.0,37.0,18.0,13.0,55.0,5.197772289050435e-08,0.00024858614792486997,8.424653832438032,179954.6713989295,18.053972710000618,25780.23493277801,61604.64062516201,14576.571976048679,2232.3429135834317,41094.03316568063,128777,7226.077840969039,12954.876011716467,244151.22994098786,514335.7238495679,13781.501833690338,1083.1749330946914,244160.67472404486,1426745.0
石塚英彦,-9.8,-2.6,38.6,97.5,8,10525,14,48.0,-1.9000000000000021,-1.4000000000000057,28.8,94.9,26.9,93.5,11.0,17.0,7.0,2.0,17.0,9.0,9.0,26.0,7.186679416824612e-09,1.1368534155075952e-05,4.9493363157082335,76579.17724517164,9.45036417972362,13786.774618445519,32689.670690570238,7339.563392205816,648.8077415068873,20989.17038306992,69358,2281.7722981219267,3111.694483114737,93271.66346526808,194908.86984332118,7021.896060483543,891.6140399782937,90831.05028366794,552136.0
石川恋,-0.6,-5.6,2.7,15.9,14,33943,65,188.0,-0.5,3.0,2.1,10.3,1.6,13.3,47.0,66.0,32.0,8.0,62.0,35.0,40.0,97.0,0.0,1.7286477815030628e-05,15.39523411609309,306944.813105605,33.98997736769554,30745.386491076686,71830.05791094937,10436.955745733432,486.5237572469729,43968.370540296215,156717,4455.689612744818,6118.299943396973,139350.10967291082,294905.8973147896,21618.709168998874,1371.0592440868804,142394.0753847263,813146.0
石橋貴明,0.4,-2.6,19.6,94.5,6,29057,37,140.0,-1.8999999999999986,0.29999999999999716,20.0,91.9,18.1,92.2,22.0,54.0,23.0,11.0,84.0,44.0,34.0,128.0,1.521341570683605e-07,0.000653469708935548,9.455810399263356,241119.04081361185,26.77038778874855,39955.532460357375,94028.51554036686,18063.442601039187,1109.2830724056257,58811.97381202999,202345,5317.198839221253,8122.780165759009,376662.8173891969,786124.696944539,19619.543734552615,2340.863218218473,363804.31196054333,2227168.0
石田ひかり,4.7,-5.5,8,72.9,8,28518,4,64.0,-1.8999999999999986,0.5999999999999943,12.7,67.4,10.8,68.0,1.0,46.0,2.0,1.0,40.0,10.0,3.0,50.0,9.074576333047872e-10,4.276857621370311e-05,5.043794182366429,118509.97640246022,12.853172371180277,34638.043474807855,84847.73087021527,30690.29418789738,2561.707023617567,58476.96266547529,168036,4067.122925474001,8005.368144794712,248895.9781082992,520305.35408428643,11615.828407901752,1007.4011466642239,241461.26657196746,1470224.0
石田ゆり子,3.9,1.1,35.9,80.5,4,19277,16,211.0,0.9000000000000057,-1.3999999999999915,39.8,81.6,40.7,80.2,14.0,188.0,12.0,2.0,143.0,27.0,14.0,170.0,2.7073916986430527e-08,0.00044604076399007767,16.715259000402696,416938.9348271926,41.19805026418591,58219.25014764585,138863.89951801425,34513.37024558203,3055.792808124332,90409.44570612421,290973,4133.44217639057,6692.288542362301,559432.9341969682,1156988.3715522706,21235.181722229678,2326.287985387669,519938.9514156841,3349668.0
石田ニコル,0.5,-1.9,3.4,27.6,8,14629,10,65.0,-1.4,3.3000000000000007,3.9,25.7,2.5,29.0,11.0,54.0,6.0,2.0,30.0,7.0,8.0,37.0,1.4244290987557448e-08,4.619649969213355e-05,5.015333995845279,85440.33050113815,9.897690727161823,12757.807072723315,30540.420872471357,8432.230031287569,620.5189728450824,19962.19303280784,63505,2692.552737096816,4715.283565217767,162418.00669009576,337371.29307115625,8569.678490960223,487.5599904591093,153429.0437548235,968080.0
石野真子,-1.6,-9,12.2,77.5,8,27792,11,39.0,0.40000000000000036,0.29999999999999716,10.6,68.5,11.0,68.8,5.0,8.0,5.0,2.0,14.0,11.0,7.0,25.0,1.1346071850681668e-09,5.725307107856026e-05,3.348816523963615,69181.21725200235,7.529632650488921,28737.42294506659,68326.42355695758,16345.900459775714,1433.2584250788514,44187.32630469611,144096,3891.23002599592,5978.233583096464,212901.9265356035,444635.17978018755,14943.997446739337,1181.8836575882253,206016.6061374887,1260871.0
磯山さやか,7.6,-1.4,10.6,69.7,12,35518,27,68.0,-2.799999999999999,0.5,18.2,68.3,15.4,68.8,33.0,64.0,20.0,0.0,49.0,8.0,20.0,57.0,1.1735019056434566e-08,0.0005438674399822648,5.825690382138617,148565.2276006883,15.160948933208365,30821.79058900814,72479.58538533188,13828.815176803559,1058.538921192941,45467.1450936367,156353,7022.177061840292,9438.582406302803,229455.2217355238,477216.7470270284,10946.649086692149,1042.058158979164,218215.24022283248,1364232.0
磯村勇斗,6.4,24.1,6.7,23.9,4,42908,7,260.0,2.700000000000001,1.8999999999999986,13.1,48.0,15.8,49.9,4.0,269.0,3.0,1.0,176.0,24.0,4.0,200.0,2.7868202483197942e-08,0.0005574284971596668,19.602788838651932,400383.4119003531,41.90523023159097,50903.02306380645,117800.79159351272,18062.586424370762,1864.4677170038685,71767.96588660701,263496,7812.866614591585,9616.287114422565,622721.7071835952,1313257.7484713963,74451.34813496414,11092.20886877607,633381.5154876566,3651265.0
磯野貴理子,1.2,-2.4,13.5,89.7,13,24222,6,24.0,0.0,-1.5999999999999943,14.7,87.3,14.7,85.7,3.0,2.0,4.0,1.0,7.0,6.0,5.0,13.0,2.583654115644641e-09,0.000263501947940429,2.0726041915035984,63766.390088033055,6.441777181338839,18579.007921513705,44587.78742631619,12689.877306448747,1051.5004265147534,29428.259245711055,92211,4880.531652111402,8218.479098183487,166384.3373403141,344282.1837320896,10034.256977511073,879.227949087983,155111.0521851797,997736.0
神尾楓珠,6.5,30.5,1.8,8.1,8,88222,19,194.0,-1.0000000000000009,-1.1000000000000014,8.3,38.6,7.3,37.5,1.0,132.0,9.0,7.0,114.0,41.0,16.0,155.0,2.5771417241041207e-07,0.004872122228959158,17.4659212522104,362344.11440320016,34.13137075082161,70914.11364591206,174814.16213082522,67963.70963312853,13610.589397516731,129981.04806929277,344658,17417.68461497667,46720.974474683724,508421.3041760372,1101638.5909016244,79009.637952097,7830.8903830899635,569838.9170683502,2879113.0
神木隆之介,6,8.1,27.8,81.1,4,33069,13,144.0,-0.8999999999999986,-0.9000000000000057,33.8,89.2,32.9,88.3,21.0,284.0,10.0,0.0,138.0,2.0,10.0,140.0,2.2113467134654654e-07,0.005455457824955144,10.582258966613395,236357.91466679046,22.887575558037387,65643.38790841031,156099.4635748924,35187.60143200449,2416.088189518452,100128.85975632789,328469,6734.203495922462,10391.075562309845,596712.7238083213,1238954.1350823168,25284.09027372654,3142.5308860174114,564136.179613563,3555388.0
神田正輝,1.2,-5.1,5.7,80.5,7,10828,10,57.0,-0.20000000000000018,1.8999999999999915,6.9,75.4,6.7,77.3,-6.0,-51.0,1.0,5.0,5.0,43.0,6.0,48.0,2.621251840104412e-09,0.001307791616780549,5.379664376688796,118398.53519578082,10.663771906135723,19358.428292183675,46050.39469157715,11053.369725889117,988.5706537429505,29803.10739561397,97072,2247.39799519613,4053.8017156587257,288415.92725397664,615289.337130893,10722.222537412785,1053.793689124027,302408.5151860401,1651346.0
福原遥,9.2,17,6.2,27.4,8,164526,53,512.0,5.700000000000001,8.899999999999999,15.4,44.4,21.1,53.3,111.0,746.0,51.0,0.0,454.0,32.0,51.0,486.0,2.7693052069220815e-07,0.007310126071966425,44.646525113331386,1389139.9805000839,119.803737684669,240961.6934167901,566667.5132679315,99097.83603834908,6983.340201906906,354310.7364848714,1220559,28004.642015801743,37371.500670764,750173.1525800393,1571798.5287402754,60131.93581838729,6960.17165888558,738022.1812401576,4428126.0
福地桃子,1.7,5.8,1.1,15.8,12,122724,13,116.0,2.3,1.5999999999999979,2.8,21.6,5.1,23.2,13.0,161.0,11.0,1.0,108.0,3.0,12.0,111.0,5.904105010838061e-09,3.6677815978795804e-05,9.211378216568187,198250.99865832872,19.798296888400312,76214.35319262304,177090.53019097203,26735.860298449068,1908.696198737943,107873.30269880424,391967,22928.59958074476,31117.408799701938,334290.1507068699,688298.1882269675,33598.13693065115,7831.806850571345,311605.0514244025,2027137.0
福士蒼汰,-1.6,1.5,25.3,84.2,3,21178,16,103.0,0.9000000000000021,-0.4000000000000057,23.7,85.7,24.6,85.3,25.0,103.0,15.0,0.0,74.0,14.0,15.0,88.0,7.350807819479073e-08,0.0014565623135184681,8.089780602860534,218772.64916656312,20.964273367044857,38178.322851556535,94287.18012519521,39146.92095619599,3997.9706230738393,67027.50069141937,184117,4696.034949965206,12179.463730381569,331858.0006374111,689584.4950932146,20170.454824664943,3523.9443891886767,316433.32391283556,1977933.0
福山雅治,-5.1,-3.5,40,97,9,161082,62,287.0,3.200000000000003,1.5,34.9,93.5,38.1,95.0,83.0,324.0,53.0,4.0,224.0,45.0,57.0,269.0,1.4252438728462868e-07,0.0077304598170180394,24.755687022029704,640664.2994013736,54.764031228555965,117404.14760260726,273160.89501075726,41368.969845334126,2412.3073045533724,166370.5739305337,602171,29090.259096865113,42081.30902938431,514677.64344236173,1067145.6170686767,29861.35622604599,3664.76720973431,484746.1500425728,3075297.0
福澤朗,1.2,-3.4,10.1,90.3,4,3581,2,34.0,-1.0,-0.4000000000000057,11.3,86.9,10.3,86.5,0.0,20.0,0.0,0.0,17.0,2.0,0.0,19.0,5.0843177695453815e-08,4.966548111146126e-05,3.66560913506933,47930.68762488247,7.268231753757889,10029.689073134246,23738.854178651665,5301.5727745278655,502.4116327429489,15225.598148911733,50593,737.206268564241,1136.3485465694348,91658.74242492103,191387.56392080398,4819.418850523691,587.1409539711158,88718.10003734892,541828.0
秋元梢,-1.6,-9.6,4.1,56.5,8,21410,6,45.0,0.2999999999999998,0.0,2.5,46.9,2.8,46.9,6.0,36.0,6.0,0.0,29.0,5.0,6.0,34.0,4.546076282186724e-09,1.1814668550364107e-05,3.526661294334393,75220.5561661765,6.880946668779639,19944.709262130706,48105.8824242572,14673.949019069883,1094.6435055411978,31951.753257191383,98513,4645.64817139029,7543.555169518991,173129.56198263256,361949.03704253235,9679.132653710916,1435.920012821044,168749.23015129226,1023702.0
秋山竜次,2.7,-0.9,34.5,93.3,8,19890,10,79.0,-4.5,-0.5,37.2,92.4,32.7,91.9,11.0,81.0,6.0,0.0,53.0,6.0,6.0,59.0,1.9918558176201672e-08,0.00010118793019865202,7.151391392400328,130167.1100615541,14.333625177317755,22166.95612303811,52307.83291567293,11184.72452275431,980.2161827239281,33246.76157201799,112139,4274.5501758023365,6717.689571505408,154360.04782740623,323884.646091066,13149.440818397085,1352.2483981495525,152627.37265827178,909090.0
稲垣吾郎,0,-4.2,18.2,95.9,3,4600,10,186.0,-2.799999999999999,-0.4000000000000057,18.2,91.7,15.4,91.3,8.0,240.0,7.0,2.0,159.0,19.0,9.0,178.0,4.084577193931348e-08,0.00011706340873377712,15.080537161766856,291001.7891297248,29.361614242540128,25430.061354610843,61074.41997906893,16551.66027545656,1779.2281546562353,40700.06792436249,126176,692.5951475649242,1045.7997498198374,149443.86057027464,313384.76209784916,11764.17208667539,1323.3437994345397,147439.71392094283,880680.0
稲森いずみ,0.6,-7.8,15,72.9,7,32517,10,31.0,-0.6999999999999993,-1.1999999999999957,15.6,65.1,14.9,63.9,-5.0,-4.0,0.0,5.0,5.0,11.0,5.0,16.0,0.0,2.339795080831244e-05,3.2559263719536435,65993.66062105336,7.067307943422157,32642.21970496651,75929.8408967151,12947.05113459701,1267.6611227228075,46789.59014938635,167991,5672.816997248551,7030.451165710464,253352.3686087805,528378.332634837,16314.073789615286,1335.0124119430925,243769.93568242076,1502544.0
窪田正孝,2.3,11.7,21.1,67.1,9,41526,73,203.0,-2.1999999999999993,1.2000000000000028,23.4,78.8,21.2,80.0,95.0,265.0,67.0,4.0,182.0,10.0,71.0,192.0,3.3733850930903996e-09,0.00011145905050620416,14.73023239867271,371930.74135319964,34.1698438825425,43509.069324331795,101943.66651396092,17563.852926436713,1580.1513318862203,63609.12003016152,221647,5328.944511140379,7012.151313539773,772430.3870920789,1579435.6896925597,18612.034624745807,2356.1666057808993,684010.313468375,4692193.0
竜星涼,1.9,9.2,3.2,15.8,11,148125,64,283.0,3.0,10.799999999999997,5.1,25.0,8.1,35.8,79.0,241.0,47.0,12.0,178.0,58.0,59.0,236.0,3.779930046152818e-09,0.000108999539566599,23.09301290021099,630735.432999909,58.79674059660548,103530.8530127613,255867.30646167582,116026.95276720577,7112.689382249914,178089.60559319198,498567,20873.690499749093,38172.71600811864,462120.7082236763,992523.1319068442,74678.55610995334,4465.096616465989,498934.6567176831,2652743.0
竹下景子,-4.4,-8.7,15,73.5,4,21441,9,51.0,3.5999999999999996,-3.1999999999999957,10.6,64.8,14.2,61.6,6.0,28.0,5.0,1.0,25.0,6.0,6.0,31.0,1.1118883777448073e-12,0.00020251308038914142,4.275828060745906,94259.50508717766,8.713472595633593,18312.798235296174,43905.58187263406,12145.177631816929,707.1140057741898,28599.814238389226,90825,4462.167947913091,7228.07182512074,151400.7867201767,315490.6164186105,8527.556524724518,691.343840622722,145073.64194007678,897469.0
竹中直人,-2.7,-4.9,32.6,91.3,3,7188,3,65.0,-1.8999999999999986,2.799999999999997,29.9,86.4,28.0,89.2,2.0,34.0,2.0,0.0,36.0,8.0,2.0,44.0,1.0751599912667168e-07,0.0002841677723438177,5.537128975611523,119781.31016686364,12.386521703681604,21606.38593928658,51093.54238173553,11257.469956960656,1144.9296681852943,32782.99215199136,109122,1389.701810284218,1915.591250086479,165065.0118392052,343629.37603274046,9490.63425826526,1006.5103977456898,157827.09014309646,980678.0
竹内涼真,-7.6,4.4,31,77.9,10,67830,51,247.0,0.7000000000000028,6.400000000000006,23.4,82.3,24.1,88.7,57.0,232.0,41.0,9.0,183.0,45.0,50.0,228.0,1.7055380442649824e-08,0.0005142621315429307,19.525117447314273,465269.89829507854,45.804704265349116,60463.55219780341,138294.2241450736,13910.427110157863,1211.286427697873,81345.30980810228,316556,11341.006052061763,14422.806743949208,479987.5384428696,1000876.4840178881,55533.49095206633,5282.519054337575,463914.9252235984,2855046.0
竹野内豊,-1.6,-3.5,32.6,87.6,3,22630,34,208.0,6.899999999999999,4.6000000000000085,31.0,84.1,37.9,88.7,35.0,136.0,28.0,3.0,118.0,39.0,31.0,157.0,4.6954573717205453e-08,0.0007684044905857165,14.227359936461259,400295.1693656108,43.351533408973864,56068.5236395075,137210.02351381845,51618.35357800204,3287.671344280948,93619.18252028732,272058,4825.632836752762,8284.973814404857,384252.03825620195,803932.2500956967,24189.267467083566,2918.5586261553453,375272.38168141036,2266624.0
笑福亭鶴瓶,-5.3,-1.2,40.2,98.2,6,24998,20,157.0,-4.5,-0.5,34.9,97.0,30.4,96.5,12.0,66.0,12.0,1.0,73.0,27.0,13.0,100.0,2.6263463976304366e-07,0.0014411849105289256,16.741950673942743,504197.1470061918,47.447108351685344,41548.00187077039,97974.97509313414,20701.778722578685,1681.7971366720205,62012.34797483592,210334,3744.4250024996254,5350.302067839112,286440.2915725961,599579.9189355007,22827.27641871467,2166.94728567507,280218.4085082517,1691543.0
笛木優子,-5.9,-14.3,12.4,57.3,11,17562,3,12.0,-0.09999999999999964,0.5,6.5,43.0,6.4,43.5,0.0,7.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,4.044770801299379e-05,1.014065017233212,11521.613851144233,1.8231164571309857,18289.931665616383,43466.69009767147,10335.479905439403,987.9883865642273,28132.01135990558,91874,3886.6531988380693,6107.977766295791,177804.51354154103,369569.0046049989,9891.275716709828,1106.7248789145142,168960.35500052266,1059345.0
笹野高史,-4.6,-4.4,29.7,91.5,11,35883,14,59.0,-0.7000000000000028,1.9000000000000057,25.1,87.1,24.4,89.0,10.0,27.0,10.0,1.0,28.0,8.0,11.0,36.0,3.243325741106568e-08,8.399027180187914e-05,5.043248354616803,121722.7100542562,10.898145249645133,22996.702363798788,56267.75273988248,21420.93875011339,1135.5098635229301,38146.103143547756,111590,6955.204895750055,11183.560917289298,105131.82420925538,219166.55500921482,7749.945311802119,903.4538276102082,101322.50973137685,624191.0
筧利夫,-7.2,-7.3,17.3,83.4,5,25932,7,58.0,4.6,2.1000000000000085,10.1,76.1,14.7,78.2,2.0,48.0,3.0,3.0,37.0,5.0,6.0,42.0,1.5818893088690578e-07,9.065263559898379e-05,4.5898103215398285,109503.71012912029,9.929406840542347,21354.324471764063,51807.879024255126,14827.596379681545,1657.385539239822,35229.415639371924,104641,5002.098713192911,10532.32941657103,79465.86036098693,165108.2464104123,5807.145042574556,586.1315196225758,75462.46542168973,474014.0
筧美和子,0.7,-1.1,7.4,54.7,5,16644,8,65.0,-0.5,-0.30000000000000426,8.1,53.6,7.6,53.3,8.0,27.0,7.0,1.0,36.0,17.0,8.0,53.0,2.5865047682714275e-09,5.1633260603e-05,4.823234677924625,118621.51178862956,13.795505945731097,36272.895803118525,85765.23985547906,19441.51771450301,2187.140202360472,55229.845668047026,183489,2149.769927939625,4261.585065776034,294098.9577668933,614535.7252198043,34602.2954141943,4530.054073970451,287929.03473364614,1746393.0
箭内夢菜,1.8,2.8,0.7,3.2,11,123851,14,115.0,0.2999999999999998,-0.2999999999999998,2.5,6.0,2.8,5.7,5.0,54.0,5.0,2.0,50.0,22.0,7.0,72.0,1.6784299901044883e-08,0.0002136391877591084,10.280167170242615,201910.122184746,18.38946410758504,58433.77157533386,136757.70390850573,23941.23019226788,1055.4040712281344,84087.12722560807,297645,24493.37213775357,33747.082948795396,275062.09057808586,581292.8387661737,20417.613517536418,1983.7738739763374,279162.6159058169,1601035.0
篠原涼子,-13.1,-1.2,34.7,91.3,7,112773,62,129.0,1.8999999999999986,0.7000000000000028,21.6,90.1,23.5,90.8,92.0,132.0,49.0,7.0,88.0,25.0,56.0,113.0,1.3499320015963166e-08,0.00023098613735290376,11.548777650382931,268040.91296989477,26.20357753839232,77812.3553021859,187256.59987464192,50427.73586764309,1528.0514084843614,121367.1970917513,382890,21335.9645490224,34813.90085349945,398042.6363926822,829233.1712979367,22363.068589384588,2040.177130961272,381279.9078430777,2362415.0
米倉涼子,-2.5,0.2,38.4,95.6,8,29042,37,178.0,-2.6000000000000014,-1.2999999999999972,35.9,95.8,33.3,94.5,-39.0,91.0,12.0,22.0,115.0,53.0,34.0,168.0,6.778317620915224e-09,0.0001067830187382541,15.16610543748133,423159.0244661988,38.47734199705738,40278.541700399255,96227.81927760076,23630.595394279477,3781.5286281278936,64477.01781205514,201458,6494.7362723206115,12685.36773272867,530606.4293140292,1097470.3089613384,20452.265210943435,2373.881697137263,493510.4405776624,3175430.0
紗栄子,-0.9,-4.4,5.1,69.9,12,71323,44,222.0,2.2,2.299999999999997,4.2,65.5,6.4,67.8,2.0,29.0,13.0,17.0,84.0,88.0,30.0,172.0,2.326187896317035e-08,0.00022865659174364713,19.745961281228027,471446.9025660081,47.66164421807155,41270.92132126056,100004.44588308682,34739.424983189754,3065.4885272649512,67718.23753672754,203412,12252.03285938012,21968.797517591556,290227.864082769,606404.9548026576,17722.24024905448,1733.5859787216218,281509.25044124085,1714748.0
紺野まひる,0,-2.8,2.8,28.8,8,47807,13,31.0,-0.6999999999999997,1.8000000000000007,2.8,26.0,2.1,27.8,0.0,5.0,2.0,2.0,8.0,5.0,4.0,13.0,6.896597863424268e-08,5.9770604767701086e-05,2.5330004148820655,52622.591695635114,5.193581410546592,21101.592922768665,49466.266320145456,8585.36549305171,454.7314547380732,30580.04112021858,107313,8933.826952259074,12572.09090391243,140997.5317070502,298638.52242631477,11398.790084018476,562.9402159071093,143874.7102036792,819280.0
紺野彩夏,0.5,1.4,0.2,3.7,15,37062,52,233.0,0.40000000000000013,0.40000000000000036,0.7,5.1,1.1,5.5,38.0,223.0,32.0,8.0,166.0,29.0,40.0,195.0,0.0,8.784914008551563e-06,17.70726681558951,329498.55206713395,39.06292982986174,32622.025602437472,78917.97985334364,23259.31824797621,3941.9303579619445,54907.53006590144,160989,6238.1943602577385,12111.684541297274,86397.79111549282,181102.78902303762,5116.067133394247,444.2541659755516,84807.36615623886,508985.0
紺野美沙子,-0.2,-8.1,7.3,61.9,10,31505,8,30.0,-0.39999999999999947,1.8000000000000043,7.1,53.8,6.7,55.6,3.0,-2.0,4.0,1.0,8.0,11.0,5.0,19.0,0.0,1.5287990484390341e-06,4.63641542480473,110021.59912764755,7.442124329701995,15649.921459780957,37774.17106757585,12911.641192512223,815.3056929132141,25043.761177306125,77464,6403.474857927558,10952.475120011368,104033.21264792372,223535.90385400635,9532.337295049678,454.75084598144053,112036.07002244773,594735.0
綾瀬はるか,-0.5,0,59.3,95.4,3,22221,23,351.0,-0.6999999999999957,0.5,58.8,95.4,58.1,95.9,24.0,281.0,19.0,4.0,250.0,59.0,23.0,309.0,1.3195557996843453e-07,0.0017264878580552125,24.94470955604017,578435.4561507585,54.18093176174806,80595.43547676278,197745.7381498016,70496.07089835157,10764.080633594269,141483.68076448925,391698,7945.0182449578315,18738.017869155745,767501.4638848848,1605700.582946376,47234.66960456251,3142.238403277719,746786.4828746492,4530841.0
綾野剛,-5.3,1.3,29.4,85.8,4,77412,57,250.0,-0.9000000000000021,1.6000000000000085,24.1,87.1,23.2,88.7,48.0,182.0,46.0,10.0,168.0,60.0,56.0,228.0,2.2885555622091564e-07,0.0017383401937368266,20.517285180341528,516634.3400997448,41.94279164870954,70893.27957065015,170665.8653701149,51051.1558717054,2667.7208536549215,111886.07597024052,349934,12481.067070378405,20129.533911079285,656914.7119226673,1385783.98433774,64637.16699963188,5963.10027013864,663263.9427537373,3840665.0
