name,name2,gender,pop_diff_past,aware_diff_past,201902人気度,201902知名度,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count,pagerank,browserank,pub_score1,pub_score2,pub_score3,weightedPV1,weightedPV2,weightedPV3,weightedPV4,weightedPV5,allPV,burst_weightedPV1,burst_weightedPV5,weightedPV1_past,weightedPV2_past,weightedPV3_past,weightedPV4_past,weightedPV5_past,allPV_past
土屋アンナ,土屋アンナ,女性,0.7,0,14.9,89.2,15,49845,49,106,-0.7,-1.2,15.6,89.2,14.9,88,55,88,38,4,71,15,42,86,3.71E-08,0.0005068942056,9.768771177,223031.6235,22.653703,24108.2821,56838.9209,12883.91708,1330.214796,36275.69754,122409,7029.294586,11392.23809,197190.0134,410376.6225,13527.20982,2571.057556,189651.1022,1173560
土屋太鳳,土屋太鳳,女性,-6.9,0.5,32.9,89.6,7,191847,56,353,-4.4,-1.4,26,90.1,21.6,88.7,81,384,51,4,280,45,55,325,1.31E-07,0.001250180756,28.6919277,771323.7083,73.93617685,130207.6023,318893.3009,117267.0934,7328.386165,217887.2735,629782,38311.38168,66805.03075,565242.3028,1171748.458,31427.532,2222.871208,530166.6506,3379622
土村芳,土村芳,女性,0.4,-0.7,1.4,10.6,5,32936,7,25,-0.2,-2.1,1.8,9.9,1.6,7.8,16,27,7,0,16,0,7,16,7.79E-09,0.0001349578322,2.397434982,42039.81332,4.610127595,22747.43935,52642.06311,8604.305523,481.3982268,31720.13069,117660,5325.781239,7315.817437,162439.8867,338254.7344,7962.214586,1099.719164,155614.3766,964041
土田晃之,土田晃之,男性,-1,-3,18.2,92.9,5,6192,11,145,-2.5,0.5,17.2,89.9,14.7,90.4,7,31,5,0,42,19,5,61,1.18E-07,0.0002566354936,10.65868516,186317.2662,22.80904307,14114.31259,33386.98372,7030.236446,614.9728064,21303.89428,71151,1223.311624,1752.818887,149785.4819,314612.7938,10059.51506,844.8963914,148255.2253,880249
坂上忍,坂上忍,男性,-4,-1.4,17.3,96.3,6,13323,17,110,-2.5,0.1,13.3,94.9,10.8,95,-9,-102,4,11,15,90,15,105,4.11E-08,0.0001840507327,10.07058199,221046.1836,23.74758141,21703.76335,51592.6164,12304.58567,1277.021766,33565.79704,108938,3045.9691,5673.384515,307260.1901,637593.3018,14746.00725,1928.493083,290067.2438,1833011
坂下千里子,坂下千里子,女性,-0.4,-5.8,9.4,81.2,18,34201,26,50,2.5,-1.1,9,75.4,11.5,74.3,-7,4,5,13,16,16,18,32,5.50E-09,2.55E-05,5.074920631,136755.3945,12.38143397,19281.45963,45111.33412,8142.939408,596.0740427,27955.85786,98441,7032.673908,9886.866274,141139.2448,295005.1947,9036.024124,1102.65461,137342.0708,834692
坂井真紀,坂井真紀,女性,3,-2.3,9.4,66.4,8,13195,8,50,-1.2,-2,12.4,64.1,11.2,62.1,10,24,7,1,21,7,8,28,0.00E-02,3.03E-05,3.686598402,61089.12559,6.92075704,19402.70735,46628.69093,12208.68378,2174.359855,31995.69939,96368,3373.002681,6723.313989,151186.6122,317930.9791,15479.89364,1560.290875,150922.5273,887783
坂口健太郎,坂口健太郎,男性,-0.6,6.5,22.5,72.6,3,20211,16,264,3.9,2.1,21.9,79.1,25.8,81.2,17,335,12,3,223,27,15,250,7.57E-08,0.000455750366,19.74307438,464867.8728,44.74919674,75763.17167,176034.7804,26069.43791,2553.479837,107888.9587,389822,2230.108744,2744.040863,598644.9936,1267380.095,63028.6338,5714.55183,612906.8466,3480587
城島茂,城島茂,男性,-8.9,-3.2,37,95.8,11,15304,13,67,-3,1.6,28.1,92.6,25.1,94.2,8,54,7,3,44,11,10,55,9.45E-08,9.93E-05,6.636334404,125438.1102,12.6195199,18543.62331,44038.62401,10121.34295,899.9830305,28387.1845,93087,3010.514068,4328.346721,177398.3978,367949.5458,10081.21644,1101.062773,167176.4351,1059499
城田優,城田優,男性,0.5,4.2,11.5,76.5,6,18664,9,81,0.6,3.2,12,80.7,12.6,83.9,6,84,4,0,56,13,4,69,4.68E-08,0.002862567169,6.536199681,125381.2932,12.42138323,23853.39523,56426.53756,12502.78663,885.4524315,35845.80615,120250,3696.28838,5324.337474,458942.5514,957175.7366,12696.17014,1126.436444,440504.3543,2714566
堀内健,堀内健,男性,3,0.1,16.5,91.2,6,10066,12,51,-2,-0.5,19.5,91.3,17.5,90.8,-2,-1,3,5,13,17,8,30,1.49E-07,0.0002212540262,4.315991766,108185.4794,11.86660883,11936.89646,28332.14449,6296.240784,808.075132,18474.92328,60042,2236.01855,3896.287409,115506.5863,240309.2549,6711.563134,855.376177,110308.4696,687092
堀内敬子,堀内敬子,女性,1.1,0,9,40.4,6,12307,6,42,-2,-1.5,10.1,40.4,8.1,38.9,3,16,3,1,14,3,4,17,0,0.0003666167721,3.425063236,60880.16228,6.312474922,19484.21786,45753.89928,8931.551662,989.9966513,28943.85843,99219,2393.572472,3292.891733,251533.5761,523069.5445,13613.58265,1204.069913,239095.5038,1495346
堀田真由,堀田真由,女性,4,19,1.1,6.5,9,131489,16,164,1.6,2.6,5.1,25.5,6.7,28.1,37,263,15,0,136,11,15,147,5.88E-09,0.0009103531589,14.11960292,366994.7533,35.31380072,133023.1681,324943.3235,128676.1056,13015.40193,226072.2582,651205,25473.14068,48155.04617,455788.345,976560.7465,71078.95009,10965.98521,494609.1032,2622132
堀田茜,堀田茜,女性,0.2,4.6,9.4,41.6,10,54389,12,79,3.1,5,9.6,46.2,12.7,51.2,9,72,8,2,51,11,10,62,7.74E-10,6.70E-05,6.944789182,151234.966,15.99259655,33981.75564,79983.18942,14044.94606,997.3799447,50103.51924,171922,10916.0085,15935.48175,310210.8524,638648.1526,11920.03186,1346.158313,283031.4425,1869579
堂本光一,堂本光一,男性,1,-1.2,20.9,89.7,8,61425,27,186,-0.5,1.2,21.9,88.5,21.4,89.7,11,151,14,10,128,45,24,173,4.19E-08,0.0001062364582,14.77637862,336180.78,35.75324103,50300.66564,121078.3445,34352.0451,2113.274447,79573.11839,248286,12150.69053,20596.89144,217103.7959,468513.0327,60045.9402,4596.615425,240611.9042,1243229
堂本剛,堂本剛,男性,2.5,0.4,20.2,88.1,6,67720,8,180,-0.6,0.5,22.7,88.5,22.1,89,9,125,5,3,123,50,8,173,5.38E-08,0.0002340031449,13.00028838,269082.5326,31.26078309,67683.46308,161913.4376,41803.76827,2574.155033,105014.0816,336459,15933.74689,25242.37165,323322.5003,695649.843,75717.80932,5884.228055,353748.7547,1855554
堤真一,堤真一,男性,1.8,0.2,35.2,89.9,1,24501,4,85,0.3,0.9,37,90.1,37.3,91,5,50,3,1,41,11,4,52,1.78E-07,0.0007797159444,7.220128789,156771.3454,14.32230887,37207.67196,86540.44063,12132.19999,1106.308128,53008.80309,191003,4586.543671,5688.539848,312842.0077,652413.5368,12814.8298,1255.662932,300622.5521,1851730
堺正章,堺正章,男性,-4.1,-1.9,19.3,95.2,7,20067,14,56,0,-0.4,15.2,93.3,15.2,92.9,-2,-5,2,7,19,25,9,44,3.71E-08,0.0004640517086,4.877415006,117991.9898,11.51865692,28637.63294,67881.14169,15396.96787,1143.6532,43366.19918,144027,4350.25536,6358.243997,235583.8845,492173.0758,12557.35888,1219.292104,228219.7312,1392506
堺雅人,堺雅人,男性,-1.4,-1.1,34.7,91,5,18203,4,150,-2.3,0,33.3,89.9,31,89.9,0,12,2,1,58,61,3,119,4.56E-08,0.001070399907,13.14186677,282933.8138,24.31231385,42616.96929,102007.9776,27232.73025,1847.783371,66446.54719,211904,2384.478018,3578.494809,446610.0461,921490.7223,15913.78145,1617.604064,410805.8448,2679495
塚地武雅,塚地武雅,男性,-5,-4.4,20,92.4,5,8419,8,65,6.1,2.8,15,88,21.1,90.8,0,23,1,1,26,11,2,37,4.02E-08,0.0001179996046,5.011215203,127874.7616,13.52004171,20698.55106,49861.27219,14540.66737,1496.321615,33434.21591,102379,2200.009076,3457.507568,146354.7888,306954.8809,11518.50485,1215.155083,144392.9663,861460
塚本高史,塚本高史,男性,-0.4,0.6,8.5,63.5,9,53508,5,36,-0.5,2.1,8.1,64.1,7.6,66.2,1,18,1,0,17,3,1,20,6.56E-09,1.94E-05,3.845219749,58344.86625,7.819013084,33375.08609,80882.03898,24349.93218,3080.055026,55384.10195,164106,10523.78605,19921.1847,195461.5236,411718.3988,20989.29526,1662.707052,196068.9683,1147443
壇蜜,壇蜜,女性,-0.7,-1.9,21.9,91.3,2,5127,2,172,-1.7,0.5,21.2,89.4,19.5,89.9,-1,-38,0,1,44,87,1,131,1.91E-08,0.0003028961915,17.13572048,386034.1001,31.76875005,22930.93186,53897.23923,10340.49004,1060.292554,34057.62014,116532,1212.282392,1432.87938,349871.8733,731977.7589,31046.2123,2007.984631,340923.5111,2072409
夏川結衣,夏川結衣,女性,0,-8,12,58.1,7,16095,0,12,-0.5,-4.1,12,50.1,11.5,46,0,-3,0,0,0,3,0,3,2.27E-08,9.40E-05,0.8543570772,16258.78959,1.652577139,28973.46821,69599.06039,19726.27091,2212.74305,46551.52501,143925,3196.80449,6758.459125,272753.7956,561026.2718,11764.03964,1806.50444,248548.4546,1646129
夏帆,夏帆,女性,4.3,2.6,7.4,56.3,9,140818,63,226,7.6,7.1,11.7,58.9,19.3,66,79,259,50,8,172,23,58,195,2.99E-07,0.001540527602,17.60733264,453735.1515,43.09371981,141019.8378,338993.189,84779.22151,6254.359343,222681.0322,696320,21691.86283,31150.03556,329709.6802,681405.7001,15608.25028,1781.902375,305960.2349,1978834
夏木マリ,夏木マリ,女性,5,-0.2,17.7,81.8,6,16006,12,106,3.7,0.2,22.7,81.6,26.4,81.8,4,59,5,2,48,7,7,55,6.61E-09,0.0001095742466,8.682570202,207148.7316,19.82530647,24257.75893,57849.25178,13956.66846,1786.960445,38180.5971,121448,2811.783897,5504.309479,184077.4734,385863.7182,12322.34961,1823.567409,181545.7115,1083253
夏菜,夏菜,女性,-2.3,-16.1,12,77.2,3,11269,32,204,-1.7,-8.4,9.7,61.1,8,52.7,9,-24,10,6,30,60,16,90,2.83E-08,9.00E-05,16.66499253,343836.0134,34.64141458,21235.7722,48980.22274,6381.850752,576.1721159,29454.44605,110192,2593.606578,3225.364668,257498.4219,530593.8824,9004.931805,1211.385157,235876.0256,1548542
多部未華子,多部未華子,女性,11.5,1.4,23.2,80.4,8,28254,24,235,-4.8,-3.6,34.7,81.8,29.9,78.2,2,-14,4,3,40,65,7,105,1.24E-07,0.002512059752,19.24947052,282939.3416,32.46212153,47920.94562,113713.1915,26252.05924,2304.546899,73178.11222,240885,4373.679394,6511.183934,846902.8368,1763034.041,35336.90238,2614.278653,807272.7811,5029726
大久保佳代子,大久保佳代子,女性,6.2,-1,25.1,94.5,15,46774,27,143,1.1,-0.2,31.3,93.5,32.4,93.3,12,38,17,8,69,47,25,116,2.91E-08,0.0003682784692,14.03496411,278872.3259,33.30324554,32839.86622,77172.5403,15216.74417,996.0553856,48198.64224,166799,8072.108446,10939.18917,193667.6485,407642.2347,18965.20248,1721.90727,193813.3113,1136145
大倉孝二,大倉孝二,男性,3.2,-0.1,10.4,58.9,6,6372,5,55,-4,2.3,13.6,58.8,9.6,61.1,2,24,1,0,17,3,1,20,0,1.73E-06,4.499890008,66870.76398,7.234265527,12897.77094,29960.43979,4725.889409,486.4686238,18399.78889,66455,1421.80363,1778.013411,121821.8202,256300.8656,13442.40634,1060.199017,121661.5435,715330
大倉忠義,大倉忠義,男性,-0.4,6.3,12.6,58.1,9,29345,9,62,-0.7,1.1,12.2,64.4,11.5,65.5,3,30,5,4,37,22,9,59,5.15E-08,0.0001670590688,4.829284706,97198.7431,10.23480504,31817.52803,75901.99822,18802.92193,1238.242837,49016.78937,158724,4952.640187,7021.564606,308474.9946,643958.0735,16765.17409,1509.022026,297831.075,1824767
大原櫻子,大原櫻子,女性,0.4,0.4,6.9,41.2,2,16677,3,57,-3.1,1.2,7.3,41.6,4.2,42.8,-3,51,0,3,37,11,3,48,4.24E-08,0.0001062348787,5.126638016,112648.1122,9.447008973,19996.47134,47417.54983,10982.1549,709.7568456,30222.23859,100497,3586.106513,5321.931624,290717.2313,605535.175,10849.19129,904.3804343,277783.8533,1725186
大友花恋,大友花恋,女性,0.6,6,2.1,11,17,62889,21,83,-0.9,5.5,2.7,17,1.8,22.5,27,95,16,1,59,9,17,68,3.85E-07,0.0003069226576,6.896928683,125337.4004,14.81572484,38496.68619,90387.73483,16797.54061,1475.665161,56678.21811,195766,10906.81809,16494.49843,321626.5311,664487.6076,11353.35648,1001.805821,297341.7525,1928685
大地真央,大地真央,女性,7.5,-3.6,13.6,85,11,40763,40,140,-1.6,-1.2,21.1,81.4,19.5,80.2,58,182,35,3,123,6,38,129,6.93E-08,0.0004213246128,11.72736479,266541.8815,28.53268752,46790.10237,110666.3146,21546.61652,1786.473509,70385.30314,235530,5249.848654,8906.728238,295723.7814,623863.2567,22771.7935,1985.2607,297930.9846,1726453
大塚寧々,大塚寧々,女性,-3.9,-8.5,19.5,79.5,10,137935,22,56,2.6,-1.3,15.6,71,18.2,69.7,0,19,6,7,23,10,13,33,2.73E-08,7.57E-05,4.525100195,93947.88722,9.623223919,70792.45328,169467.9966,34147.36176,1789.749431,109307.5244,349873,20567.95274,32102.81568,166556.1238,346941.5357,10317.36247,2130.109921,160798.2407,989524
大島優子,大島優子,女性,7.2,-2.7,14.9,90.3,4,45343,40,157,-3.2,1.4,22.1,87.6,18.9,89,77,183,40,0,123,16,40,139,7.64E-08,0.0004428037947,11.45543542,303503.9542,29.01916568,59132.52802,139124.5461,28358.24752,2469.355281,87784.92903,300166,7630.416033,10501.9732,402753.6947,841425.695,24626.94942,2408.982193,390471.7478,2380208
大島美幸,大島美幸,女性,0.7,-1.2,23.9,94.3,9,13851,6,57,3,1.8,24.6,93.1,27.6,94.9,0,21,2,2,27,15,4,42,3.38E-09,1.61E-05,4.666902997,104856.2795,12.29256283,13416.73657,31818.7617,7551.471554,616.6744323,20420.71455,67514,2555.461375,3477.199429,79972.04099,167171.0713,5912.397806,617.2072146,77835.13174,472999
大政絢,大政絢,女性,-2.4,-2.8,12.7,56.3,5,7897,5,81,0.3,1.9,10.3,53.5,10.6,55.4,5,115,3,0,75,1,3,76,3.17E-08,0.0001316371596,6.143133989,184462.5266,17.21625769,21453.66563,50712.60473,10951.37897,1027.823564,32389.20588,108376,1684.797221,2507.643732,240665.6392,504610.6326,21055.02417,2550.118928,237733.3657,1419455
大森南朋,大森南朋,男性,0.6,-3.6,15.9,75.8,8,161706,7,100,1,3.7,16.5,72.2,17.5,75.9,3,44,2,0,45,14,2,59,2.00E-08,0.0001205932437,8.22631897,200793.9673,19.51120406,72314.8157,168914.9619,34128.70307,3240.053378,105316.9929,370916,29013.04399,39685.96432,511088.6506,1069120.348,34313.08122,4097.97571,499070.8105,3020710
大沢あかね,大沢あかね,女性,1.8,-5.7,8.1,82.3,15,26720,31,91,1.4,1.1,9.9,76.6,11.3,77.7,7,38,17,10,53,22,27,75,3.55E-10,2.13E-05,6.325368365,186974.4034,20.89156949,23409.91067,54839.03303,9881.375075,817.3705264,34165.95989,119327,4928.596714,6668.067986,121253.8494,257480.9839,8781.233897,895.7641692,125334.0833,701721
大沢たかお,大沢たかお,男性,2,0.9,18.2,78.4,6,16142,1,73,3.2,3.9,20.2,79.3,23.4,83.2,2,75,1,0,41,9,1,50,2.32E-08,0.0002629488318,5.617411714,117215.1239,11.0323661,29990.21313,71968.82519,19281.23453,2488.368682,48265.23615,149100,3861.29302,7432.382531,362545.4785,747164.3939,24994.65562,2551.91661,333009.615,2184687
大泉洋,大泉洋,男性,-1.6,0,52.4,95.9,6,54119,67,427,1.4,-0.3,50.8,95.9,52.2,95.6,97,547,60,4,365,34,64,399,2.69E-07,0.006334532709,33.18358215,800217.9185,73.46838498,90223.61872,215018.2596,50899.7144,4743.558117,139827.7089,451025,8805.809863,16077.82349,615541.3645,1295968.486,62846.65717,7256.018315,618530.9203,3612395
大竹しのぶ,大竹しのぶ,女性,-0.5,-1.3,21.2,93.3,8,22623,41,165,0.9,-1.7,20.7,92,21.6,90.3,53,156,35,3,115,26,38,141,5.29E-08,0.000711934156,12.40839188,344218.2719,33.82542814,29372.32616,70391.16505,17346.72041,2469.018615,47258.53822,146006,4804.501518,9958.814593,214768.0637,449060.0572,12122.59367,1158.215633,208779.8775,1267398
大谷亮平,大谷亮平,男性,-0.6,9.2,15.6,62.1,10,60223,11,76,-1.7,-1.6,15,71.3,13.3,69.7,10,34,6,0,26,9,6,35,0,3.36E-05,5.259288287,135691.1833,13.8379493,29324.92195,68576.62586,11950.47763,661.8221595,42229.90409,149609,10230.54865,14162.61818,343349.1351,703274.9338,6040.12166,632.7640318,305872.2882,2079200
大谷翔平,大谷翔平,男性,14,4.5,45.5,92,3,84812,56,600,-3.7,0.5,59.5,96.5,55.8,97,129,823,53,2,490,97,55,587,1.37E-07,0.09896860566,62.91843023,1745327.956,122.6102346,271164.366,626723.0547,87379.85569,7936.209486,378954.5812,1404118,15227.70661,19923.4512,1344140.174,2877190.98,183808.1488,20226.90774,1440965.833,7712341
大野いと,大野いと,女性,0,-1.1,1.1,14.9,11,23840,2,19,0.7,0.2,1.1,13.8,1.8,14,0,3,0,0,6,3,0,9,8.26E-09,1.10E-05,2.089473351,26981.22477,3.711862158,12656.35737,29682.52903,5614.775338,362.618474,18452.07842,64415,4404.225193,6105.191301,134389.7858,282446.5584,9452.99263,666.5509775,133250.5431,790097
天海祐希,天海祐希,女性,5.1,-0.9,44.6,92.2,2,5621,2,79,0.7,-0.3,49.7,91.3,50.4,91,4,67,2,0,51,12,2,63,1.78E-07,0.002395791303,5.649554009,127739.2426,10.95477273,50449.69149,119547.3273,25472.21706,2401.945577,76730.45391,253804,0,0,552049.0366,1146795.929,25087.13832,3649.986923,523700.7107,3285976
天野ひろゆき,天野ひろゆき,男性,-1.9,-2,17.5,91.2,13,29871,25,56,0.2,1.4,15.6,89.2,15.8,90.6,33,49,20,4,38,7,24,45,1.04E-07,0.0002179800727,5.008555756,126187.2993,12.41430897,22343.90335,53004.79002,11150.52372,766.9689357,33794.94262,112086,5616.662471,8191.098104,90853.12815,192014.2624,11968.93204,802.1384277,92314.38005,530863
太田光,太田光,男性,0.9,-3.4,19.6,94.9,10,30183,35,207,-7,0.5,20.5,91.5,13.5,92,-22,-115,11,22,55,125,33,180,3.54E-07,0.0009754097077,18.34631405,398864.1114,41.4447185,29283.07735,69137.33988,15239.67103,1097.732822,43757.6018,148047,4442.919658,5401.045665,243031.7569,506881.9398,16767.5185,1801.717235,234391.1902,1441069
奈緒,奈緒,女性,6.9,21,1.4,10.3,12,131397,89,350,5,7.8,8.3,31.3,13.3,39.1,146,594,80,8,315,22,88,337,9.56E-08,0.0006737333235,36.03120684,916007.9023,75.33027564,111181.935,257800.7605,28774.90338,2585.498847,156320.1522,571839,25392.91168,33622.67157,545142.1539,1132921.515,35236.1712,3452.075076,517680.4474,3247171
奥田瑛二,奥田瑛二,男性,-0.3,-9.6,7.6,73.3,6,28434,10,51,-0.6,1.4,7.3,63.7,6.7,65.1,-1,-6,3,4,14,21,7,35,3.01E-09,8.45E-05,3.57794993,81390.7684,7.925053004,34364.59686,84170.68539,30073.1748,3686.982353,59162.776,167075,5942.536305,8852.361745,204780.6143,425824.3017,12132.6724,1078.27137,194756.8462,1219924
奥貫薫,奥貫薫,女性,-1.4,-5.7,7.8,37,5,18354,5,19,0,0.4,6.4,31.3,6.4,31.7,1,6,2,1,7,5,3,12,8.67E-09,5.02E-05,1.632586009,34062.16035,3.481479169,25130.57987,59169.08044,11699.90828,1745.755562,38048.02592,127727,1429.457908,4054.449962,137889.9057,288073.6378,9501.845317,1997.186251,134823.8935,816339
妻夫木聡,妻夫木聡,男性,-0.9,-3.7,29.9,90.8,8,158779,40,297,4.8,3,29,87.1,33.8,90.1,53,289,38,0,207,37,38,244,2.81E-07,0.001357552525,21.74409832,517887.8196,51.65333652,81430.31693,196509.0344,55707.09824,3589.201231,129904.6517,400488,31670.57387,48592.89406,337320.2027,700836.6603,17732.7983,4014.249798,322115.6503,2009403
宇多田ヒカル,宇多田ヒカル,女性,-0.7,-1,39.8,94.5,5,49336,17,182,0.4,1.4,39.1,93.5,39.5,94.9,10,264,10,6,154,22,16,176,0,0.0002864643457,16.1734187,297174.1679,27.2581512,78517.4557,186756.8663,45270.5326,3714.723258,120603.8076,393671,6343.727211,7471.883638,565948.1753,1182535.381,30947.15697,3328.38206,548989.2958,3345145
宇梶剛士,宇梶剛士,男性,-0.2,-1.3,17.9,81.1,2,8388,3,51,-2.8,1.3,17.7,79.8,14.9,81.1,4,25,2,0,20,6,2,26,9.64E-08,0.0003100974672,4.682546716,113735.8183,8.321447585,35390.53149,83550.50927,16983.61585,1971.384278,53576.88323,178976,2054.811694,4541.664403,310341.2784,652260.7317,29962.38124,5198.914481,311291.4155,1825918
安めぐみ,安めぐみ,女性,0.6,-7.9,11.3,81.4,11,12005,26,62,-0.4,-0.2,11.9,73.5,11.5,73.3,5,6,9,5,16,11,14,27,6.09E-09,5.64E-05,5.115227629,125018.3282,12.53175124,10276.56564,24360.39256,5235.708501,403.4806508,15556.45974,51642,2006.550694,3023.106913,81832.61781,169940.8106,3456.557079,452.8472383,77448.19057,487302
安田成美,安田成美,女性,2,-6.4,15.2,76.1,3,5232,3,54,0,0,17.2,69.7,17.2,69.7,-2,-12,0,1,9,20,1,29,3.71E-08,0.0002141473596,5.977238101,80295.97522,9.015070247,17492.17882,41544.87773,9330.27651,1132.391312,27069.88767,87899,1248.349351,1798.240171,180079.3118,378299.4537,11272.96617,867.1639097,178194.1907,1057308
安田章大,安田章大,男性,-0.4,1.9,7.8,55.8,10,39428,44,186,-0.9,-2.8,7.4,57.7,6.5,54.9,40,162,33,8,118,26,41,144,2.71E-08,5.51E-05,12.71406567,266007.1195,29.29247537,25339.81107,61225.12306,17575.80782,970.0167246,40440.06264,124289,6225.324866,9883.245031,216120.2678,445409.5024,9209.233775,783.3296813,197858.1227,1299801
安田美沙子,安田美沙子,女性,1.6,-7.3,9,74,16,30926,37,90,-1.8,-1.4,10.6,66.7,8.8,65.3,49,107,33,1,75,4,34,79,1.68E-08,4.18E-05,5.538482934,169214.8433,18.75560979,18274.00448,43886.05022,12499.15439,753.5356514,28699.2394,90570,5850.957576,8854.711304,130342.6545,274718.9242,13418.95534,1958.155091,131909.356,764561
安田顕,安田顕,男性,1.4,5.5,26,74.5,9,51778,25,153,5,1.9,27.4,80,32.4,81.9,26,182,15,1,107,10,16,117,1.07E-07,0.001429991954,12.32391056,277147.6174,27.95759084,61066.13062,144936.5542,30442.03007,2953.935098,93330.40637,306471,8077.215189,13897.63996,371714.5148,776511.0578,19957.44182,2105.902873,360223.4585,2199589
安藤サクラ,安藤サクラ,女性,1.9,-0.1,18.1,65.8,8,119732,55,222,5.3,8.1,20,65.7,25.3,73.8,97,356,52,2,204,9,54,213,9.35E-08,0.003160728985,21.446785,575061.2927,56.49815361,117033.5519,295595.5279,144107.79,17396.83874,222258.2231,549165,22249.65076,35474.61524,632575.7335,1313036.906,35303.87876,3353.155029,597355.9083,3777664
安達祐実,安達祐実,女性,2.8,-3,18.4,91,7,53268,22,214,2,-1.3,21.2,88,23.2,86.7,15,192,16,3,150,31,19,181,3.70E-07,0.005993205698,16.02449312,385631.6926,40.78996416,51011.08952,119274.4055,20410.60301,2551.003471,74868.63899,260836,10238.09674,15478.02915,352812.9063,734000.737,21241.03241,2299.806556,336613.5662,2100037
室井滋,室井滋,女性,-0.1,-4.4,19.6,83.9,6,15491,0,0,2.3,-0.9,19.5,79.5,21.8,78.6,0,0,0,0,0,0,0,0,1.42E-261,2.21E-05,0,0,0,17216.90793,40445.87915,7501.259419,829.423517,25581.51071,87511,3064.374258,4948.683989,110038.5757,227900.3869,6206.748305,691.2513163,103074.4744,658323
宮崎美子,宮崎美子,女性,-2.3,-2.5,26.5,91,6,9626,4,54,4.3,-0.4,24.2,88.5,28.5,88.1,6,21,4,0,24,11,4,35,7.60E-13,0.0001616761541,5.203358227,87361.99114,9.574728001,16201.97142,38457.23731,9017.617371,878.6242901,24851.94797,81474,1698.42634,2276.862985,267073.7492,555348.7304,11551.38043,1128.151022,253687.0748,1586168
宮川大輔_(タレント),宮川大輔_(タレント),男性,-0.9,-1.6,31.3,96.3,6,16920,14,83,0.8,0.5,30.4,94.7,31.2,95.2,11,71,8,2,57,13,10,70,0,0,6.789711311,162741.2878,16.91621923,24056.70482,58415.23626,18568.3422,2652.943814,40553.87176,118288,2553.94945,3677.831298,193344.2425,402243.9719,11895.86439,1777.923045,184973.5786,1150587
宮本信子,宮本信子,女性,-0.2,-6.6,11.9,58.1,9,38914,14,62,-0.5,-1.2,11.7,51.5,11.2,50.3,13,36,10,2,33,10,12,43,0,3.15E-06,5.120282696,109553.4996,9.506611223,27138.69216,64435.97691,15851.20961,1233.816991,41414.48619,136416,5668.909426,7363.676748,94303.44059,197799.7619,8241.01848,766.5216893,93044.09977,555814
宮根誠司,宮根誠司,男性,-2.8,-3.4,9,90.1,7,8344,6,56,-0.7,2.9,6.2,86.7,5.5,89.6,-9,-39,0,5,12,38,5,50,1.78E-09,5.00E-05,5.1961059,163747.0976,13.66080192,17053.96246,40331.85126,8362.496883,1139.385291,26131.12,86138,1878.527547,4179.227132,138109.0013,287284.9716,9617.825802,1235.067778,132009.4357,822148
