name,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count,pagerank,browserank,pub_score1,pub_score2,pub_score3
宮世琉弥,8,61403,21,193.0,0.8000000000000003,4.4,1.9,11.9,2.7,16.3,59.0,380.0,21.0,0.0,167.0,16.0,21.0,183.0,4.5335823233570854e-08,0.0009931318843776288,13.55234752766344,299659.13977100723,32.677407207384796
宮崎美子,6,9626,4,54.0,4.300000000000001,-0.4000000000000057,24.2,88.5,28.5,88.1,6.0,21.0,4.0,0.0,24.0,11.0,4.0,35.0,7.603962294777772e-13,0.0001616761541036164,5.203358227328944,87361.99113660945,9.574728000636645
宮川大輔_(タレント),6,16920,14,83.0,0.8000000000000007,0.5,30.4,94.7,31.2,95.2,11.0,71.0,8.0,2.0,57.0,13.0,10.0,70.0,0.0,0,6.789711311095792,162741.2877725059,16.91621923276669
宮本信子,9,38914,14,62.0,-0.5,-1.2000000000000028,11.7,51.5,11.2,50.3,13.0,36.0,10.0,2.0,33.0,10.0,12.0,43.0,0.0,3.1457244975620056e-06,5.12028269588771,109553.49956643497,9.506611222854907
宮本茉由,12,22700,10,79.0,0.09999999999999998,1.4000000000000004,0.4,4.1,0.5,5.5,15.0,90.0,8.0,1.0,56.0,13.0,9.0,69.0,3.938918929873585e-10,1.3599419508581869e-05,6.413884920267264,148917.6203720131,15.132126096318027
宮根誠司,7,8344,6,56.0,-0.7000000000000002,2.8999999999999915,6.2,86.7,5.5,89.6,-9.0,-39.0,0.0,5.0,12.0,38.0,5.0,50.0,1.779132781926773e-09,4.995836845295832e-05,5.196105899907637,163747.0976229342,13.66080192399996
宮沢りえ,7,36499,31,126.0,0.8999999999999986,-0.9000000000000057,21.6,86.0,22.5,85.1,20.0,131.0,21.0,8.0,100.0,16.0,29.0,116.0,6.392139361536888e-08,0.00037497756589484707,10.733065749863249,251424.1439305927,24.001526024526072
宮沢氷魚,14,142416,88,281.0,1.299999999999999,7.299999999999997,8.8,39.6,10.1,46.9,135.0,376.0,74.0,10.0,212.0,38.0,84.0,250.0,0.0,3.738239066880643e-05,28.102653250487073,602136.2922215287,57.88748438564956
宮澤エマ,18,263163,59,118.0,1.5999999999999996,1.3999999999999986,6.5,34.5,8.1,35.9,97.0,185.0,53.0,1.0,107.0,4.0,54.0,111.0,0.0,0.0009288223289147856,10.246093038416289,307293.2015820365,27.14265005859969
宮﨑あおい,8,41860,8,63.0,-1.4000000000000021,0.29999999999999716,25.3,81.8,23.9,82.1,5.0,44.0,4.0,0.0,35.0,6.0,4.0,41.0,1.5579917182450202e-07,0.001560076006134014,5.837107207738985,114349.01285925735,9.900071051820651
富田望生,7,20383,15,55.0,-0.09999999999999964,-0.6999999999999957,10.4,38.4,10.3,37.7,25.0,42.0,14.0,0.0,25.0,2.0,14.0,27.0,8.182152234940432e-09,0.0018998403687199223,4.52956523871478,82514.52364197648,9.718063334377579
富田靖子,8,47524,10,44.0,-1.5999999999999996,-2.5,9.9,57.5,8.3,55.0,8.0,18.0,7.0,1.0,18.0,5.0,8.0,23.0,3.7990670758716944e-08,0.0001154651857360021,4.015608540607596,65714.24073994152,7.961272542212095
寺島しのぶ,13,107932,88,225.0,5.200000000000001,1.4000000000000057,8.1,71.5,13.3,72.9,47.0,95.0,53.0,27.0,116.0,70.0,80.0,186.0,4.8118944444823856e-08,0.00037503927477485865,19.82271421354326,500996.8544706506,50.29398297344978
寺島進,5,8892,8,53.0,0.6999999999999993,2.0,20.2,82.1,20.9,84.1,10.0,39.0,5.0,0.0,27.0,5.0,5.0,32.0,9.460189343056312e-08,0.00021154680458548747,4.390098222403088,99665.50815385582,10.316107572342068
寺田心,15,129879,63,121.0,0.20000000000000107,-1.7000000000000028,12.7,87.4,12.9,85.7,97.0,71.0,57.0,3.0,68.0,33.0,60.0,101.0,1.8198672760576325e-08,0.00179521353406201,12.232703459502023,279574.6503403307,29.190859812423295
寺脇康文,12,57093,29,107.0,2.3000000000000007,4.1000000000000085,17.3,76.6,19.6,80.7,67.0,244.0,26.0,2.0,101.0,4.0,28.0,105.0,8.612256203679695e-08,0.0002757351166042901,8.253444228419696,223950.6506587887,22.960731538003675
小倉優子,10,20451,19,93.0,-1.4000000000000004,-0.19999999999998863,11.3,84.1,9.9,83.9,20.0,33.0,14.0,4.0,53.0,37.0,18.0,90.0,1.820539606782236e-08,0.00013785052237580474,7.168640051606098,192758.84100987768,17.631839910754167
小宮浩信,10,10622,9,56.0,0.1999999999999993,3.5,10.4,72.4,10.6,75.9,5.0,6.0,5.0,3.0,26.0,23.0,8.0,49.0,0.0,2.3794291743789234e-06,4.575956199123664,109655.13223976482,13.01545144062765
小宮璃央,10,32491,24,74.0,0.7999999999999999,1.200000000000001,0.4,7.6,1.2,8.8,45.0,120.0,22.0,2.0,64.0,9.0,24.0,73.0,0.00017694582976357515,0.00012178427837601013,6.20763459004585,113137.5978477397,13.859611921882275
小峠英二,11,23947,9,52.0,2.200000000000003,1.1000000000000085,32.0,94.3,34.2,95.4,2.0,44.0,3.0,2.0,34.0,5.0,5.0,39.0,5.687195242679659e-08,0.0004543997620636771,5.331034916392688,91932.04444017485,10.631977016443509
小嶋陽菜,5,29954,19,157.0,0.1999999999999993,2.6000000000000014,8.5,61.1,8.7,63.7,27.0,253.0,17.0,1.0,144.0,6.0,18.0,150.0,3.896900674631436e-08,0.00017246416483082823,10.83757886610407,263854.0284136538,26.488375360139553
小川紗良,11,11814,0,8.0,-0.3,0.2999999999999998,0.5,2.7,0.2,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,2.6803904253610644e-11,1.818085629321221e-06,0.5342803281716029,3265.081299838262,0.5827799792028211
小手伸也,11,16142,15,50.0,0.40000000000000036,2.799999999999997,13.1,71.7,13.5,74.5,6.0,16.0,7.0,2.0,24.0,11.0,9.0,35.0,0.0,2.1144395250608453e-05,4.147613105751276,90734.85059777013,10.154928220208141
小日向文世,3,6477,1,65.0,3.200000000000003,3.0999999999999943,29.9,86.5,33.1,89.6,2.0,46.0,1.0,0.0,33.0,4.0,1.0,37.0,2.6377540468429858e-08,0.0001537652584359213,5.53399003609649,124457.28004817807,11.749266522010426
小松菜奈,3,23641,6,137.0,0.5,0.8999999999999915,20.4,66.9,20.9,67.8,4.0,82.0,5.0,1.0,73.0,24.0,6.0,97.0,1.6335033824055876e-07,0.0008230533854802097,10.310141206348966,212769.10452899712,20.069131864155224
小林聡美,5,10586,2,55.0,0.3999999999999986,0.30000000000000426,16.8,63.9,17.2,64.2,0.0,17.0,0.0,0.0,17.0,7.0,0.0,24.0,2.3020218064473633e-262,6.948618319045119e-05,3.3962190391631353,69846.55102249047,6.394948296588934
小林薫,1,2359,2,172.0,3.1999999999999993,4.099999999999994,13.3,69.9,16.5,74.0,-1.0,31.0,0.0,1.0,35.0,23.0,1.0,58.0,9.567332877405116e-08,0.0006055747917480121,13.1829205574014,294338.71775220527,28.023060372420705
小栗旬,5,56290,27,269.0,2.799999999999997,1.1999999999999886,38.1,92.4,40.9,93.6,42.0,326.0,27.0,0.0,225.0,29.0,27.0,254.0,2.1030400662985208e-07,0.00210624819879949,21.385667391714616,596829.9882517823,56.7429532288678
小池徹平,8,36671,24,87.0,-0.9000000000000004,3.200000000000003,15.9,83.7,15.0,86.9,43.0,116.0,21.0,2.0,71.0,10.0,23.0,81.0,2.7689193215014193e-10,2.2214053463519864e-05,7.161623554832734,142537.78560026138,14.525335639192186
小池栄子,6,48424,19,157.0,6.400000000000006,-0.7000000000000028,36.3,91.7,42.7,91.0,26.0,166.0,13.0,4.0,114.0,19.0,17.0,133.0,5.746788319899539e-08,0.0009726529914076911,12.556266255255034,296212.27234275365,29.918228478791672
小泉孝太郎,12,96684,66,121.0,-1.0,1.1000000000000085,21.9,91.3,20.9,92.4,61.0,121.0,49.0,12.0,90.0,15.0,61.0,105.0,1.0015859270499197e-07,0.0010201529162647625,9.314684046323933,227757.49374098185,25.505897272484944
小澤征悦,7,21363,8,66.0,1.799999999999999,-1.8000000000000114,10.8,81.4,12.6,79.6,1.0,19.0,2.0,2.0,27.0,16.0,4.0,43.0,2.7158138431532712e-08,0.00022917926196086864,4.837657686830511,123908.24875068932,12.565789311577705
小瀧望,9,15945,10,93.0,1.1999999999999997,1.4000000000000021,3.4,23.7,4.6,25.1,12.0,158.0,7.0,0.0,77.0,7.0,7.0,84.0,3.338801200865707e-09,9.463522010442585e-06,8.018611196021403,160843.31523344497,18.10955039706566
小籔千豊,9,28005,28,116.0,-3.6000000000000014,-0.5,16.3,88.5,12.7,88.0,20.0,75.0,17.0,6.0,67.0,28.0,23.0,95.0,8.767175342037133e-08,0.0003704674738766757,11.018118019320482,220579.59218990544,24.30168139577901
小芝風花,11,258916,75,333.0,0.6999999999999993,2.5,17.5,54.7,18.2,57.2,106.0,443.0,66.0,5.0,293.0,20.0,71.0,313.0,1.1295475087545514e-07,0.004324652489415122,25.368860337625065,653411.6708604764,66.89089494294939
小西桜子,2,2094,3,30.0,0.0,-1.7999999999999998,0.5,4.1,0.5,2.3,-1.0,4.0,0.0,1.0,10.0,10.0,1.0,20.0,6.92038059747404e-07,0.00017104365594501118,2.9562793457608643,40176.03274111043,6.108184420077719
小西真奈美,4,8155,10,41.0,-2.5,-1.0,20.4,72.7,17.9,71.7,7.0,8.0,6.0,1.0,15.0,14.0,7.0,29.0,1.2701899587818246e-08,4.0339750120724814e-05,3.29160951824352,81463.07732299394,7.746033729150129
小野花梨,10,92018,13,57.0,0.5,-0.9000000000000004,1.6,8.3,2.1,7.4,15.0,78.0,9.0,0.0,39.0,1.0,9.0,40.0,2.918490444766814e-08,0.0003542457681538408,4.42381988218777,94437.18367127399,10.133392906598667
小関裕太,3,8253,3,67.0,1.1,2.700000000000003,3.9,34.5,5.0,37.2,7.0,108.0,3.0,0.0,60.0,1.0,3.0,61.0,2.734243978170817e-08,0.00024150195850547107,5.685312864568606,103582.30080294331,11.226641549175916
小雪_(女優),9,100139,49,193.0,0.0,1.2999999999999972,13.1,81.2,13.1,82.5,57.0,87.0,40.0,4.0,85.0,39.0,44.0,124.0,0.0,0,14.013283864700117,303891.30135210446,27.718167584585288
尾上松也_(2代目),7,33638,9,156.0,1.4000000000000004,2.299999999999997,11.5,74.3,12.9,76.6,9.0,175.0,7.0,1.0,111.0,25.0,8.0,136.0,0.0,0,12.920295969976461,271418.1729016508,27.92911233964586
尾野真千子,1,1309,3,61.0,-1.0999999999999996,-0.20000000000000284,17.0,65.0,15.9,64.8,0.0,33.0,1.0,1.0,32.0,10.0,2.0,42.0,1.5699029858910698e-08,8.783637767530152e-05,4.577553263737876,111335.07651239127,10.593673828932474
山下健二郎,9,11979,6,60.0,-0.9000000000000004,-0.3999999999999986,11.5,54.0,10.6,53.6,8.0,83.0,4.0,0.0,45.0,5.0,4.0,50.0,4.781970515927979e-05,0.0007777525504480819,5.3270576132811565,116271.24184559428,10.45217326236155
山下智久,7,43100,12,238.0,0.7000000000000028,2.1999999999999886,27.4,87.4,28.1,89.6,-2.0,278.0,6.0,6.0,194.0,41.0,12.0,235.0,2.6562656057125865e-07,0.002547713147832409,18.410385584140645,440589.70169497153,43.84713894496463
山下美月,12,58411,61,399.0,0.7999999999999998,7.200000000000003,5.0,25.0,5.8,32.2,79.0,550.0,52.0,5.0,352.0,33.0,57.0,385.0,2.612913338373361e-08,0.0006932027200903651,32.42397978451576,861442.2090589352,85.23558696709254
山中崇,7,34320,9,59.0,1.1,2.5,3.9,39.3,5.0,41.8,5.0,30.0,5.0,3.0,30.0,12.0,8.0,42.0,0.0,6.6065701857488425e-06,4.050632575230015,100343.90168239678,9.446187890549337
山之内すず,14,35731,17,81.0,-2.5,0.6999999999999886,9.4,66.9,6.9,67.6,14.0,82.0,13.0,2.0,61.0,10.0,15.0,71.0,7.562769687717152e-10,0.0006353170313780726,6.10927822086383,146813.97362410562,14.523313584538105
山口まゆ_(女優),5,4660,3,25.0,0.7,-0.29999999999999893,1.1,9.7,1.8,9.4,-1.0,-3.0,1.0,2.0,7.0,10.0,3.0,17.0,0.0,0,1.6869072967782848,40175.38255830938,4.317070383959678
山口もえ,20,75079,30,69.0,4.9,1.6000000000000085,9.6,84.1,14.5,85.7,28.0,37.0,22.0,2.0,37.0,14.0,24.0,51.0,0.0,1.9553874377932425e-05,5.41384096886023,137457.2397437984,15.886428088889737
山口智充,5,9572,7,63.0,-0.6999999999999993,1.7000000000000028,26.0,88.0,25.3,89.7,2.0,93.0,4.0,2.0,54.0,4.0,6.0,58.0,1.7732432575141115e-07,0.00037639189561671253,5.173821622112742,98591.48765393837,10.781746789308208
山口智子,3,5400,4,80.0,0.5,-1.5999999999999943,31.0,70.3,31.5,68.7,0.0,40.0,1.0,1.0,40.0,13.0,2.0,53.0,1.8347717858287776e-07,0.000617365529247811,7.3001173989073065,157129.82150727476,14.685294157411104
山口紗弥加,3,7189,9,54.0,0.20000000000000107,0.10000000000000142,9.7,44.1,9.9,44.2,18.0,48.0,8.0,0.0,31.0,5.0,8.0,36.0,4.537695108801551e-09,4.427102698396786e-05,4.359689383951154,118031.27167465322,11.14412667080283
山崎弘也,11,16432,9,57.0,-1.6000000000000014,-0.4000000000000057,35.4,91.9,33.8,91.5,6.0,27.0,5.0,2.0,27.0,9.0,7.0,36.0,5.079150318436291e-08,0.00013370664449968424,6.283989416495089,129461.76487238966,14.536140547300597
山崎紘菜,13,183509,42,107.0,2.3,6.0,1.2,11.5,3.5,17.5,46.0,108.0,35.0,4.0,82.0,8.0,39.0,90.0,6.131701518878603e-09,2.681441372880653e-05,10.702347438994208,230895.38062765068,23.101677367024795
山崎育三郎,13,55304,57,149.0,-1.1000000000000014,0.19999999999998863,21.8,72.9,20.7,73.1,103.0,252.0,54.0,0.0,134.0,6.0,54.0,140.0,2.413658266371741e-08,0.0007717499859993455,12.571443065931646,276085.19157298247,28.852283778657416
山崎静代,11,50783,20,61.0,0.40000000000000213,-0.7999999999999972,18.2,87.3,18.6,86.5,20.0,47.0,15.0,2.0,35.0,5.0,17.0,40.0,2.7688192884892588e-08,4.831583517775205e-05,5.423229485800218,191425.6509103705,13.221222450465161
山本美月,5,52972,25,237.0,-1.4000000000000021,-0.4000000000000057,16.6,65.0,15.2,64.6,20.0,79.0,16.0,5.0,101.0,60.0,21.0,161.0,2.897977278438688e-09,5.87339042698775e-05,18.930214604848107,435034.1444683299,43.292085636706574
山本耕史,10,127502,44,255.0,6.9,4.799999999999997,13.1,79.8,20.0,84.6,51.0,325.0,39.0,4.0,224.0,18.0,43.0,242.0,7.430318867796053e-08,0.0003101570494312279,19.83002826589271,534801.2970953606,50.77556530284529
山本舞香,9,55074,73,342.0,1.5999999999999996,4.599999999999994,9.9,42.7,11.5,47.3,109.0,411.0,69.0,2.0,291.0,32.0,71.0,323.0,5.85340147458623e-08,0.0010435169651481942,25.640170355188136,642059.9022363328,65.0660869652535
山田優_(モデル),12,34393,13,178.0,-1.0,-3.4000000000000057,10.4,78.4,9.4,75.0,15.0,133.0,10.0,2.0,124.0,31.0,12.0,155.0,0.0,0,13.041857938294376,356238.7336752178,35.18841964845173
山田孝之,3,11817,8,110.0,0.29999999999999716,1.2000000000000028,35.6,89.6,35.9,90.8,12.0,90.0,7.0,1.0,76.0,25.0,8.0,101.0,2.481509402041352e-07,0.005521473141142367,12.645375961005456,266048.9831331354,26.789325098195015
山田杏奈,6,35466,21,120.0,1.2000000000000002,1.6000000000000014,2.3,12.2,3.5,13.8,40.0,199.0,19.0,0.0,104.0,1.0,19.0,105.0,2.3358519372113214e-08,0.0019460320307263096,10.038571112601826,185074.08485880328,19.883185458680163
山田涼介,5,48801,65,356.0,1.3999999999999986,8.099999999999994,18.8,73.5,20.2,81.6,78.0,331.0,54.0,7.0,264.0,72.0,61.0,336.0,1.2965750376111853e-07,0.0010951207258537,27.21855274872332,617718.1516334113,64.37941024231812
山田真歩,8,5592,3,40.0,0.7,2.0999999999999996,1.8,13.1,2.5,15.2,1.0,-2.0,1.0,1.0,5.0,7.0,2.0,12.0,0.0,7.5796637205809775e-06,3.7928214577609847,75748.04728041407,8.275552536950372
山田裕貴,6,148849,34,363.0,5.0,5.5,19.1,63.5,24.1,69.0,53.0,576.0,30.0,4.0,326.0,22.0,34.0,348.0,0.0,0.0004551707683919323,29.393720839015963,718252.3800719089,73.17836405262449
山里亮太,10,56415,110,232.0,0.3000000000000007,-0.09999999999999432,26.4,94.3,26.7,94.2,175.0,239.0,94.0,12.0,178.0,43.0,106.0,221.0,1.3149503779458507e-08,0.0002388954792407003,21.198808261921698,583381.8519936051,54.21881944860092
山﨑賢人,9,108335,30,167.0,1.6999999999999993,1.9000000000000057,24.8,79.5,26.5,81.4,36.0,225.0,24.0,5.0,135.0,25.0,29.0,160.0,4.607279711145762e-08,0.0005036344682295009,14.174685368430936,251838.6781964852,26.293480629626963
岡副麻希,8,26210,10,47.0,-0.9000000000000004,-3.1999999999999957,6.2,41.4,5.3,38.2,10.0,32.0,9.0,1.0,29.0,6.0,10.0,35.0,0.0,9.734401500759736e-06,3.415770590202219,108893.74212889794,11.551322755560049
岡山天音,6,15256,17,86.0,0.20000000000000018,6.200000000000003,6.2,41.9,6.4,48.1,27.0,119.0,16.0,1.0,74.0,6.0,17.0,80.0,1.490431337561511e-08,0.0015908020621139035,6.045659595240471,105941.78228075875,11.732057902166972
岡崎紗絵,11,90705,31,168.0,-1.3000000000000007,-0.7000000000000011,6.4,15.4,5.1,14.7,29.0,141.0,18.0,4.0,95.0,36.0,22.0,131.0,1.1412725349432963e-08,6.650626471246568e-05,13.546883417201913,341460.6890993729,33.33952005213174
岡本夏美,2,3238,1,38.0,0.20000000000000007,1.6999999999999997,0.7,3.4,0.9,5.1,1.0,0.0,1.0,0.0,8.0,10.0,1.0,18.0,4.012951844529743e-08,3.786412890548678e-05,3.633130838674682,47165.821629261656,6.92799365114478
岡本玲,7,14456,7,38.0,0.2999999999999998,0.0,2.5,31.3,2.8,31.3,10.0,12.0,6.0,1.0,15.0,10.0,7.0,25.0,4.5552063432471106e-09,3.1101150128500945e-05,3.581299770989186,69315.38415529556,7.999048977463451
岡村隆史,2,5956,5,152.0,-2.5,0.8999999999999915,31.7,95.2,29.2,96.1,-1.0,27.0,1.0,3.0,76.0,67.0,4.0,143.0,2.248606008188995e-07,0.0012537259343819846,11.181520910293266,306665.31930379494,32.69986016545479
岡田准一,6,38337,32,316.0,4.100000000000001,2.299999999999997,36.8,90.8,40.9,93.1,54.0,463.0,28.0,4.0,279.0,28.0,32.0,307.0,1.1823511075741799e-07,0.001461529581534778,24.429581390578345,576636.3576113025,54.3405826781888
岡田圭右,14,23224,25,115.0,-0.1999999999999993,0.9000000000000057,10.6,84.6,10.4,85.5,7.0,11.0,11.0,7.0,40.0,37.0,18.0,77.0,0.0,7.5756294568712116e-06,11.223566975170497,185655.45403844467,23.8478121785009
岡田将生,7,58001,28,153.0,-1.4000000000000021,3.5999999999999943,22.8,75.0,21.4,78.6,19.0,107.0,18.0,7.0,102.0,35.0,25.0,137.0,2.3138006153165943e-07,0.0006026238432971786,10.35887836053045,246812.91819030207,24.748471885694954
岡田結実,12,26691,20,84.0,0.40000000000000036,-0.29999999999999716,12.7,73.6,13.1,73.3,15.0,51.0,14.0,5.0,58.0,22.0,19.0,80.0,0.0,3.464838657448766e-05,6.294410845480334,172796.7895217409,18.438812765455545
岩田剛典,5,35520,19,228.0,-6.199999999999999,-1.7000000000000028,24.4,69.7,18.2,68.0,34.0,415.0,18.0,0.0,218.0,7.0,18.0,225.0,4.847371947642219e-05,0.0012503736487734201,18.314113245409708,364942.9246863514,39.83926993213122
岸井ゆきの,14,215633,43,187.0,3.4000000000000004,7.599999999999998,7.6,26.2,11.0,33.8,46.0,268.0,36.0,3.0,161.0,10.0,39.0,171.0,2.9736188801636077e-08,0.0011229683916475063,18.03012289658653,370976.4185968599,37.053578265117295
岸優太,10,94642,55,226.0,4.099999999999998,5.499999999999993,17.3,59.1,21.4,64.6,-23.0,64.0,30.0,22.0,131.0,86.0,52.0,217.0,1.568831920720217e-08,0.00011461867079027653,18.858113345053845,430248.01724964625,43.96209245086263
岸本加世子,5,8856,5,23.0,3.7,-1.8000000000000114,7.3,66.9,11.0,65.1,1.0,5.0,1.0,1.0,8.0,6.0,2.0,14.0,0.0,3.3161939969151466e-06,1.6901042861004625,44634.69523623358,4.4318596160678485
岸谷五朗,7,15907,12,78.0,0.09999999999999964,1.0999999999999943,13.5,75.4,13.6,76.5,7.0,56.0,4.0,2.0,33.0,9.0,6.0,42.0,3.541649570900858e-08,5.553604838490288e-05,6.415005703608096,147214.7978982685,15.751076621714327
岸部一徳,2,8549,1,52.0,2.8000000000000007,1.8999999999999915,19.3,86.2,22.1,88.1,1.0,13.0,1.0,0.0,14.0,3.0,1.0,17.0,8.844177070815908e-08,0.00020784341765630408,4.436435568867554,90117.06167097024,9.416951672907132
峰竜太,9,9736,11,58.0,-1.1000000000000005,1.0999999999999943,6.2,80.7,5.1,81.8,2.0,-6.0,3.0,4.0,13.0,28.0,7.0,41.0,0.0,9.324522330331364e-06,4.4173107847251725,111517.44641885192,12.590317502436008
島崎和歌子,13,66442,12,63.0,2.3000000000000007,0.0,15.8,80.9,18.1,80.9,2.0,16.0,5.0,5.0,27.0,21.0,10.0,48.0,1.2971118814438612e-08,0.00017305356021011362,5.268528724118797,138709.35331380685,14.470093908375105
島崎遥香,8,31950,15,101.0,0.9000000000000004,-1.1000000000000014,4.1,51.2,5.0,50.1,13.0,81.0,10.0,4.0,71.0,20.0,14.0,91.0,2.1667225798608954e-08,0.00035513240076368333,8.157800183184856,151363.9877505174,16.77456021433826
川口春奈,9,143337,133,565.0,6.0000000000000036,2.799999999999997,29.2,76.5,35.2,79.3,245.0,878.0,123.0,8.0,501.0,46.0,131.0,547.0,7.471583850799552e-08,0.0025761446131425617,41.420445304395905,1095397.1651367804,106.19972278776775
川島明,13,66129,65,195.0,2.3000000000000007,0.8999999999999915,25.8,86.4,28.1,87.3,82.0,209.0,51.0,8.0,152.0,21.0,59.0,173.0,1.6483229714783744e-08,0.00048775950308394347,16.930291586296313,441709.85743803944,42.38123210416292
川島海荷,7,55153,31,123.0,-0.1999999999999993,-0.29999999999999716,7.6,55.9,7.4,55.6,17.0,89.0,19.0,8.0,78.0,24.0,27.0,102.0,5.167211542451323e-08,0.0008011290251937504,8.859070824579007,180639.056400163,20.69952844968217
川平慈英,9,50841,17,36.0,-0.6999999999999993,3.8999999999999915,15.2,84.4,14.5,88.3,26.0,20.0,17.0,0.0,17.0,4.0,17.0,21.0,5.337391715210802e-08,0.00010310343897906667,2.3519231286942315,48121.76477107895,5.614337876254633
川栄李奈,9,61400,45,274.0,0.6000000000000014,2.0,18.2,69.2,18.8,71.2,42.0,136.0,35.0,4.0,144.0,56.0,39.0,200.0,2.4951838206081163e-08,0.0007336000027638116,22.979227374440846,468050.3425478818,45.754706075994434
川津明日香,9,19185,19,62.0,0.0,0.20000000000000018,0.4,2.8,0.4,3.0,18.0,43.0,14.0,4.0,37.0,13.0,18.0,50.0,0.0,1.4717711852632939e-06,5.078883723738886,106669.09954183789,12.065234865192528
工藤美桜,21,95056,37,140.0,0.0,2.0999999999999996,1.8,7.6,1.8,9.7,53.0,209.0,25.0,4.0,105.0,17.0,29.0,122.0,0.0,0.00034409173635897134,11.350314927815132,215407.2331716073,24.426467863892793
工藤阿須加,15,93493,10,60.0,-3.5,-2.0999999999999943,15.9,65.8,12.4,63.7,4.0,74.0,6.0,3.0,48.0,5.0,9.0,53.0,0.0,1.0843048936327534e-05,4.897731096314831,94374.8661920308,9.556880959033203
市原隼人,12,57517,54,112.0,4.600000000000001,4.6000000000000085,19.5,79.6,24.1,84.2,72.0,156.0,45.0,7.0,90.0,10.0,52.0,100.0,3.111822145236547e-08,0.0006051209862920106,8.554633909248526,253909.47779491747,24.339064435101164
市川実日子,4,10752,6,60.0,0.0,2.5,15.6,49.4,15.6,51.9,7.0,64.0,5.0,0.0,40.0,1.0,5.0,41.0,2.881325706634759e-08,0.0008660401876564975,5.021443399503748,93736.03946536017,10.726930385302598
市川猿之助_(4代目),10,57706,22,73.0,-3.3000000000000007,-0.6999999999999886,14.3,81.1,11.0,80.4,-36.0,-105.0,0.0,22.0,3.0,70.0,22.0,73.0,1.790079158379476e-08,0.00014189484941335673,5.686758882118816,131029.54108957395,12.745547987680869
市川紗椰,17,53488,12,58.0,0.9000000000000004,0.10000000000000142,7.1,41.1,8.0,41.2,11.0,45.0,9.0,1.0,34.0,5.0,10.0,39.0,0.0,0.00011156405175289814,6.801117193165198,77073.55967446814,10.789769958078619
市村正親,7,57111,12,76.0,0.5999999999999996,4.1000000000000085,15.0,82.8,15.6,86.9,12.0,54.0,9.0,1.0,42.0,12.0,10.0,54.0,2.3734813490667209e-07,0.00023511022424028245,6.8239285158790945,174884.28526646597,15.771535786519742
