name,pop_diff_past,aware_diff_past,201902人気度,201902知名度,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count,pagerank,browserank,pub_score1,pub_score2,pub_score3,weightedPV1,weightedPV2,weightedPV3,weightedPV4,weightedPV5,allPV,burst_weightedPV1,burst_weightedPV5
上野樹里,7.1,-0.1,21.6,79.6,10,51547,31,126.0,-1.3000000000000007,-2.299999999999997,28.7,79.5,27.4,77.2,60.0,173.0,30.0,1.0,103.0,12.0,31.0,115.0,3.3339638673121684e-07,0.0028469631046889607,9.612302529589119,236165.30864043758,24.05907839158636,52044.3172687101,123352.18733018772,27073.611494517747,3305.2060570831827,80023.45843330226,262150,9511.239437362527,15513.15336725698
中丸雄一,3.2,3.7,20.7,78.2,17,77436,65,249.0,-0.8999999999999986,2.5,23.9,81.9,23.0,84.4,50.0,89.0,37.0,14.0,97.0,59.0,51.0,156.0,1.3867844494376706e-07,0.0005821266425872056,20.185576596407625,408993.5222045365,47.24307392359333,45520.915642196924,106173.08625918906,17818.114517204416,1969.1861029854945,65971.1126816778,233437,12365.825714701998,16081.506082141837
中井貴一,-1.8,-7.4,27.1,90.8,8,65874,47,154.0,1.8000000000000007,4.199999999999989,25.3,83.4,27.1,87.6,51.0,148.0,34.0,6.0,107.0,16.0,40.0,123.0,1.3368931767227487e-07,0.0004715301725625624,11.685363122297598,262482.12488083885,27.63239629612533,53680.91992443413,126527.63729701622,21594.660272723348,1677.3948044155966,79585.78244193736,271020,12571.769729569865,17579.916616602426
中尾明慶,1.8,0.9,10.8,74.7,5,31419,13,142.0,3.9000000000000004,5.1000000000000085,12.6,75.6,16.5,80.7,7.0,156.0,9.0,4.0,114.0,20.0,13.0,134.0,5.608711876007922e-08,0.0009971340857915937,10.496431274662907,273965.917673884,29.58071278439847,51425.390144419056,122028.83115243311,29551.72848366526,1711.4939664892531,77733.89765149161,258379,3048.2290911236723,5463.884134510957
中居正広,-3.5,-2,32.9,98.8,11,128584,157,396.0,3.5,0.4000000000000057,29.4,96.8,32.9,97.2,-6.0,110.0,85.0,63.0,221.0,137.0,148.0,358.0,2.41561646195199e-07,0.0016188658959499004,33.00770526993354,995354.157713814,90.0486015675431,109430.87172777504,262933.8308178655,65592.07777669445,5841.161512203418,173670.03535217923,540869,13051.71084368599,22874.895935840403
中山秀征,0.6,-1.1,13.6,91.9,13,51455,28,76.0,-1.299999999999999,1.1000000000000085,14.2,90.8,12.9,91.9,27.0,61.0,24.0,2.0,56.0,8.0,26.0,64.0,1.6097420195061664e-07,0.0005282366484009946,6.069669339770261,180971.64199335728,19.858261844452983,29739.280380406508,69148.55636903839,10396.395028490439,683.5388268903372,42121.93468162043,152754,9415.431704191644,12676.341837260125
中山美穂,-1.7,-6.9,12,83.5,9,108692,17,73.0,-0.7000000000000011,1.8000000000000114,10.3,76.6,9.6,78.4,12.0,33.0,12.0,3.0,40.0,25.0,15.0,65.0,1.1582464686313762e-07,0.0008107024772503467,5.90562730886781,134503.7731536634,14.965770799007897,68362.98179702298,161661.8928476347,33250.336205985666,2151.470065654772,102287.19663046533,344255,21505.802388695145,30842.573136537398
中島健人,4,8.3,14.2,66.9,10,47260,36,316.0,0.6000000000000014,1.5999999999999943,18.2,75.2,18.8,76.8,76.0,525.0,32.0,4.0,272.0,27.0,36.0,299.0,3.9876999904016285e-08,0.00034907774585993267,23.41268209740281,537938.0879670784,54.280971466580255,60835.65932532974,145053.60027695665,35363.611543531,3084.1863546388086,94275.35620556033,304029,7222.886027119788,10433.079684851993
中島裕翔,1.8,4.9,10.8,50.3,6,27801,35,220.0,0.5,2.0999999999999943,12.6,55.2,13.1,57.3,61.0,209.0,28.0,4.0,157.0,45.0,32.0,202.0,3.024602029132443e-07,0.0007380038061012943,19.977143870737443,465043.50609398267,46.53548895450527,57744.39111574521,137221.17992270918,34806.58061641164,4656.114198844201,90309.134254475,290920,4661.90424482949,11720.780847978076
中川大志_(俳優),2,13.8,13.8,48.1,15,329650,99,318.0,5.300000000000001,9.399999999999999,15.8,61.9,21.1,71.3,158.0,316.0,79.0,14.0,229.0,67.0,93.0,296.0,0.0,0,25.98093559313342,612906.3537028431,58.6434997277062,164007.30644130587,380916.7159672278,49047.78683199059,6276.3518621016165,234402.04978557336,843262,55179.922605715255,81501.27616345552
中川翔子,7.6,-1.9,23.4,93.1,9,74844,65,305.0,-3.1999999999999993,0.09999999999999432,31.0,91.2,27.8,91.3,51.0,332.0,49.0,14.0,243.0,52.0,63.0,295.0,1.1364347260195057e-178,7.770063763851458e-05,25.69308494036228,688835.4085387177,66.91209532678157,70059.0374704607,166772.63326045527,40568.65254021315,2838.151717285451,107350.71534621208,350758,14566.457101907097,23401.139052114057
中村アン,-2,-8.3,19.3,73.1,4,53946,25,276.0,-0.10000000000000142,1.4000000000000057,17.3,64.8,17.2,66.2,21.0,47.0,18.0,4.0,103.0,89.0,22.0,192.0,0.0,7.997150044558353e-05,23.390372873623246,578275.9916509737,53.889031192135256,73293.56688916443,168095.12599909471,23309.214225274325,1905.539086054588,99781.42238536685,383452,8261.279310730983,11061.211012986161
中村俊介,-0.2,-4.5,7.1,71,11,9627,7,75.0,-1.1000000000000005,-1.4000000000000057,6.9,66.5,5.8,65.1,-1.0,12.0,0.0,1.0,15.0,14.0,1.0,29.0,0.0,1.4921014889538729e-05,6.492078177766964,174681.07474085104,11.86403198408607,12065.201375639172,28755.352608097844,6757.223519532784,550.3205668848184,18617.943791025806,60280,1585.614131941625,2296.234701662262
中村倫也,9.4,23.7,18.9,53.5,5,24620,20,273.0,-2.3000000000000007,3.700000000000003,28.3,77.2,26.0,80.9,28.0,337.0,16.0,1.0,211.0,24.0,17.0,235.0,0.0,1.639837276187244e-05,20.750004597120448,414027.39816079405,43.20860174948998,87875.175733327,204801.645690825,32542.26845789701,4719.416941475794,128098.37790504674,451176,5219.396076101977,11377.099786099898
中村勘九郎_(6代目),-6.9,-8.9,14.9,87.3,5,15756,10,74.0,-0.20000000000000018,1.7999999999999972,8.0,78.4,7.8,80.2,16.0,128.0,8.0,0.0,65.0,3.0,8.0,68.0,0,0,6.101427202411302,123255.15696806277,12.866994180064689,20595.344327404844,49159.349252744374,11657.603335754333,870.1847092187605,31859.164127028573,102612,3324.5034626721535,5165.578564296733
中村獅童_(2代目),-3.2,-5.7,12.6,90.8,6,34022,14,74.0,0.6999999999999993,4.5,9.4,85.1,10.1,89.6,20.0,90.0,12.0,2.0,61.0,10.0,14.0,71.0,0,0,6.57398704903024,149772.56710264276,15.137572168776261,29634.254004366696,69557.568469172,13615.802654775847,2504.5577667326743,44919.44203529972,151433,7052.369501751522,12094.936450616175
中村隼人,-0.2,-0.9,0.9,14.5,16,1122,31,84.0,-0.19999999999999996,5.700000000000001,0.7,13.6,0.5,19.3,46.0,118.0,26.0,2.0,61.0,10.0,28.0,71.0,0,0,8.211246069195628,157645.39156209936,14.557679059086515,548.8434878853283,1362.9528115555966,629.4096018039137,24.706916436099913,942.7879727400883,2619,205.93878925603335,399.27847119280784
中村雅俊,-1.2,-8.2,16.8,83.4,9,28712,15,61.0,1.700000000000001,7.599999999999994,15.6,75.2,17.3,82.8,20.0,50.0,14.0,0.0,38.0,9.0,14.0,47.0,3.6539918880529006e-08,0.00031808432706297994,5.148306928338679,101862.23241768763,10.902498966915303,28113.96410808544,66730.3436404164,14975.789103851523,1581.9173227284,43194.690807849416,141332,4547.005108033536,7974.957608491431
中村静香,-0.4,-3.4,4.6,23.4,8,43039,17,61.0,0.7999999999999998,3.8999999999999986,4.2,20.0,5.0,23.9,-3.0,5.0,3.0,6.0,19.0,20.0,9.0,39.0,0.0,2.4648779634757335e-05,4.792004541347426,86295.81412201999,10.642568872955865,31723.802782810413,75186.9752025731,16920.69111641581,998.9377184306162,47763.85820514636,159419,7418.862454340196,10260.52838969117
中条あやみ,5.1,11.2,18.8,55,11,97216,40,208.0,-2.299999999999997,4.099999999999994,23.9,66.2,21.6,70.3,23.0,180.0,28.0,11.0,158.0,25.0,39.0,183.0,9.997668951875942e-09,0.0009055624598579974,14.977445789867906,353201.64050248807,34.4069761708038,73652.62011210059,172890.10094063752,27856.442332008664,2150.855515692071,107751.73442879636,373752,13510.113007549182,18032.438920597146
中田圭祐,0.2,0.5,0.5,8.3,9,14442,30,107.0,0.40000000000000013,-1.9000000000000004,0.7,8.8,1.1,6.9,25.0,117.0,21.0,8.0,84.0,20.0,29.0,104.0,0.0,1.1336896388379758e-07,8.350634840105895,140995.53448431086,15.669817439010108,10257.194539210917,24127.083609309404,5138.576099663284,943.6151061949429,15734.009199706794,52324,1976.4366783115577,3156.588838840291
中谷美紀,-2,-7.3,21.8,81.8,3,11106,6,154.0,3.0,2.0,19.8,74.5,22.8,76.5,4.0,147.0,4.0,1.0,111.0,20.0,5.0,131.0,2.18172663379636e-08,0.000292456442516333,11.709113435255302,287670.71482146793,28.137765386304295,33189.75452172234,80634.9938299902,26479.605836292772,3018.63690062609,55425.02686617318,162873,2465.68472793846,4417.4394993467495
中越典子,-3.6,-8.6,8.7,62.1,9,21220,8,45.0,2.2,-2.299999999999997,5.1,53.5,7.3,51.2,7.0,24.0,5.0,1.0,20.0,5.0,6.0,25.0,0.0,2.4027746375767152e-05,3.4414221540704575,74017.22386371293,7.971251001238391,18570.403646455885,44042.4949381476,9642.542898645243,764.7782551406161,28186.798889201218,93292,4315.554741654652,6703.907432243536
丸山隆平,-0.2,4.3,12.9,62.1,3,4149,1,64.0,-1.3999999999999986,-5.300000000000004,12.7,66.4,11.3,61.1,-1.0,66.0,0.0,1.0,45.0,12.0,1.0,57.0,2.6028235560111073e-08,2.632376848764179e-05,5.3401678507716825,110442.59241228348,11.856299800060345,12525.86739170256,29963.292982933464,7612.93238653616,657.6379863404225,19621.278005181084,62333,862.4063140035917,1383.9975694712587
久保田紗友,0,-0.5,1.8,8.5,6,16995,11,50.0,0.09999999999999987,1.4000000000000004,1.8,8.0,1.9,9.4,13.0,55.0,8.0,1.0,33.0,8.0,9.0,41.0,3.871507087624009e-08,0.00024306694565737248,4.787820289283701,77915.29242600969,10.56080967271973,29058.96160413913,68075.30716133153,13658.113044921802,1062.6564112139624,42441.30040414002,148357,1562.1849927257012,2366.5018912469905
久本雅美,-6,-1.2,23.5,95,7,14700,12,59.0,0.6999999999999993,-1.0999999999999943,17.5,93.8,18.2,92.7,1.0,-19.0,6.0,5.0,13.0,23.0,11.0,36.0,3.135765522424182e-09,2.7161684274465198e-05,5.21252365017831,134618.59079759064,13.85694054805278,18322.99962703629,43381.85574952132,9562.637594316495,790.0208393979333,27708.402232001714,92307,2906.96841040844,4436.453222029353
久間田琳加,2.3,7.1,0.5,2.3,10,48920,30,172.0,0.40000000000000036,2.0999999999999996,2.8,9.4,3.2,11.5,59.0,334.0,27.0,1.0,159.0,6.0,28.0,165.0,1.0300664893851613e-07,0.00037994817380133234,13.27113045060543,288970.42302433215,31.88713212413286,31798.834655201943,77644.64392319552,25575.06420458789,2458.095429030801,53403.26203297243,154664,8059.60791328967,12471.526270129081
乙葉,-2.3,-6.7,15.9,74.7,8,24156,9,55.0,0.7000000000000011,-2.0,13.6,68.0,14.3,66.0,3.0,-10.0,3.0,2.0,8.0,25.0,5.0,33.0,2.389077228957352e-10,0.00021637866111822278,4.599426614047005,103433.64916062617,9.237718372565235,17376.150924299458,41488.96083738328,10079.80180193414,1139.476623797673,27276.764154989734,86817,5068.536424813138,8153.325032385166
亀梨和也,-1.9,1.2,23.7,92.4,5,11255,8,131.0,-2.6999999999999993,-1.0,21.8,93.6,19.1,92.6,1.0,79.0,3.0,4.0,70.0,40.0,7.0,110.0,3.0971323669298865e-07,0.007926219575930534,11.247787378198964,261904.06899611346,26.011374966974103,30319.146433440368,72550.39366237223,18679.76938756721,2368.303980483897,48275.33930961597,151208,3270.807963716723,6305.809966676645
二宮和也,-7.2,-2,43.7,97.2,9,76816,65,438.0,-1.2999999999999972,1.0999999999999943,36.5,95.2,35.2,96.3,89.0,488.0,54.0,6.0,345.0,75.0,60.0,420.0,3.0065336056977857e-07,0.005226084823951683,32.17268174558963,824893.7628331592,78.78490886411304,84258.90011479729,199422.00668165614,43535.62482313305,4123.64428259268,127787.39104949254,424902,9872.799867130198,13956.168784934927
二階堂ふみ,5.5,1.2,18.6,78.8,2,15240,6,137.0,-2.5,0.9000000000000057,24.1,80.0,21.6,80.9,9.0,73.0,4.0,0.0,69.0,31.0,4.0,100.0,5.5717461540303656e-08,0.001500587863541595,9.996259527623954,191036.23204200732,18.592845700489395,38993.11899608941,92905.94202718021,23150.19864029875,2227.9192124194387,60540.30955970324,195266,2944.370099117471,3985.188555250315
井ノ原快彦,-5.1,-3.1,37,91.9,11,64696,36,168.0,-4.099999999999998,0.7999999999999972,31.9,88.8,27.8,89.6,44.0,152.0,24.0,10.0,109.0,42.0,34.0,151.0,9.287620545748266e-08,0.00034650440276660335,12.84033790684354,301502.7039002531,30.05542560866617,41848.166366168414,99138.8123292517,19709.028801032044,1249.0181050948734,62877.3623428165,210065,8489.344280022087,11844.527687916214
井上真央,-0.9,-6,20.7,81.2,9,143119,55,235.0,7.099999999999998,1.5999999999999943,19.8,75.2,26.9,76.8,67.0,222.0,46.0,6.0,167.0,46.0,52.0,213.0,2.961383495625546e-07,0.0016216759010108848,20.111941086964862,519368.3437825159,48.959428426521804,105704.3853443875,261792.8352834668,110110.49118550954,7477.67693795344,183198.69175622033,505805,30716.53461099453,52071.5848772797
井之脇海,0.2,12.8,3.7,18.2,16,183894,38,99.0,2.8000000000000003,8.299999999999997,3.9,31.0,6.7,39.3,18.0,96.0,20.0,9.0,68.0,13.0,29.0,81.0,9.487230512942675e-09,0.00015098638603029617,7.084287581268612,197704.3052413824,17.768372192403522,97747.7504586463,223908.77696845753,16145.535958271046,759.2725530358307,131002.97544947057,509328,31109.022757297877,41177.35614847575
井川遥,-1.6,-5.5,25.5,78.8,6,27470,19,187.0,0.9000000000000021,2.5,23.9,73.3,24.8,75.8,2.0,23.0,8.0,5.0,70.0,63.0,13.0,133.0,4.1291096270984415e-08,0.0006562525476606139,15.90110236621977,399159.97359093523,37.58161595014795,49182.85394420379,118871.33581920016,36109.11196235527,4917.56411385499,81540.12206263725,242934,7842.727234469195,16232.172055755922
井桁弘恵,5.1,16.3,0.4,2.1,18,145904,55,145.0,0.2999999999999998,7.800000000000001,5.5,18.4,5.8,26.2,63.0,151.0,41.0,6.0,104.0,17.0,47.0,121.0,6.3842418484662215e-09,0.002736595152284439,14.118233297481394,285829.06943405746,28.10504950150497,92749.98245079246,218937.45469301828,45680.950959037415,4910.307722987693,140186.6285853107,469080,28623.86272889986,47599.92429005206
井森美幸,-1.2,-3.6,22.1,90.1,13,17841,13,57.0,2.3000000000000007,-0.7000000000000028,20.9,86.5,23.2,85.8,1.0,4.0,4.0,4.0,14.0,12.0,8.0,26.0,1.0693395215934832e-07,0.00023200726073987078,5.506581570500536,108900.02940326423,14.36599496428495,14808.4361640376,34785.83660910563,6315.129313812524,523.4763137294956,21793.314022453247,75192,3615.566574533896,5366.079389063715
井浦新,-2,0.2,16.3,53.3,5,44327,7,92.0,6.899999999999999,5.100000000000001,14.3,53.5,21.2,58.6,13.0,151.0,7.0,0.0,83.0,5.0,7.0,88.0,7.806622938778227e-08,0.00039102509959159867,6.5827974487106555,156134.65692734896,15.813342642043654,57619.99562356312,137532.0113022096,33081.915400537095,2478.230853012059,89137.97445783095,287262,6873.6463163176995,9476.47237268742
今田耕司,-4.1,-1.2,33.3,97.3,9,32205,26,117.0,-3.1999999999999993,-0.6999999999999886,29.2,96.1,26.0,95.4,14.0,47.0,16.0,6.0,60.0,31.0,22.0,91.0,1.6841485883998752e-07,0.00199628666583305,11.80809015125092,277205.3219392625,28.810003905646642,33440.300750536415,79496.7126622692,19267.900805564546,1952.1048187896668,51664.939737696215,167936,6123.039036151285,9843.463815848207
今野浩喜,0.7,1.2,7.8,67.6,6,10067,5,30.0,-0.9000000000000004,2.200000000000003,8.5,68.8,7.6,71.0,1.0,7.0,1.0,0.0,11.0,4.0,1.0,15.0,5.980484014880282e-08,0.0001331958498990181,3.341879360365446,43096.492451126374,5.865338062742779,19002.590163666806,45495.77274476968,11406.433407038678,1771.006360394139,30600.713484879194,94786,1069.3457987024374,2458.154550906191
仲村トオル,-2.7,-8.1,27.1,88.8,10,21954,16,55.0,-1.3999999999999986,4.3999999999999915,24.4,80.7,23.0,85.1,9.0,20.0,9.0,4.0,28.0,17.0,13.0,45.0,0.0,4.458739589554077e-05,4.462185595064572,114946.24152627123,11.180198982399133,29934.14139740032,71725.28083982816,19524.133690881466,2430.895648894537,47915.10893549879,149198,3859.2142608817917,8125.235668977402
仲里依紗,7.3,3.2,15,68.1,7,88543,59,343.0,-0.1999999999999993,1.4000000000000057,22.3,71.3,22.1,72.7,83.0,444.0,49.0,10.0,286.0,40.0,59.0,326.0,3.893163654359565e-09,0.0015168844057557298,27.67893367218749,752031.6691817141,79.267238021001,86859.74285751603,204596.06839112725,45369.31139057443,2639.6353711695583,128322.08290061768,440341,11923.734896968355,15012.80273830372
仲野太賀,9.4,20.2,10.8,31.7,4,43571,23,232.0,-0.1999999999999993,1.2000000000000028,20.2,51.9,20.0,53.1,42.0,293.0,23.0,0.0,167.0,28.0,23.0,195.0,4.050639337991715e-08,0.0010942362614518159,17.85161090396105,383134.5511755757,39.91847977318437,76471.91823383719,176541.79300994411,20435.494247808616,1696.2140075590314,106006.16630710408,395798,10759.839133801534,13371.846019695797
仲間由紀恵,3.7,-2.3,28,91.3,6,21044,11,102.0,-1.5999999999999979,1.2999999999999972,31.7,89.0,30.1,90.3,-5.0,17.0,2.0,7.0,47.0,41.0,9.0,88.0,7.643193880110689e-08,0.0007207491691140137,6.843005387884959,187475.98730437268,16.88905475330879,53589.04045158712,124716.49768560323,20209.034507797347,1836.2041100545462,76704.08078953925,275337,5113.745185576398,6734.861688042292
伊原六花,3.6,11.3,1.9,14.9,15,107633,34,112.0,-0.40000000000000036,4.100000000000001,5.5,26.2,5.1,30.3,71.0,215.0,33.0,0.0,108.0,2.0,33.0,110.0,1.4214396899306333e-09,0.004627832180122219,9.885486921295682,215398.13473663677,20.701656782402335,60210.37306651971,147934.08728316124,56023.10103740731,4260.862298013185,102274.03203103342,290879,21147.27206044243,38544.56116795297
伊原剛志,-5.3,-4.4,14.5,73.6,11,20855,13,57.0,4.300000000000001,1.5999999999999943,9.2,69.2,13.5,70.8,-4.0,15.0,2.0,5.0,17.0,9.0,7.0,26.0,0.0,3.647535792162349e-06,4.726645499341689,96879.67679038155,10.358937473360628,17358.512634037128,40653.547467436,7399.905994557363,604.6959377725642,25312.6754550138,88531,2579.940875246368,3412.046195725308
伊武雅刀,0.9,-8.2,14.7,87.8,7,24693,14,41.0,1.4000000000000004,3.6000000000000085,15.6,79.6,17.0,83.2,6.0,14.0,5.0,0.0,13.0,3.0,5.0,16.0,3.3325834914654165e-08,0.00011025473616572532,3.565926986663704,78534.05287661194,8.53632565929547,26056.316962183464,62709.33445323497,17121.069202906743,3306.5710711972283,43563.2151446582,129360,3868.4225573131253,9463.197291022447
伊藤歩,-0.2,-5.3,2.5,19.6,6,88008,2,64.0,0.20000000000000018,-0.5,2.3,14.3,2.5,13.8,-3.0,32.0,1.0,1.0,27.0,8.0,2.0,35.0,1.9440899462650805e-08,0.000255573460581231,5.8138811694655095,102643.32570020691,9.999377123391067,46218.30695398537,107259.39767429349,13414.770368063888,952.6120316577652,65014.562097656,237563,16653.16556880104,21285.95538886643
伊藤沙莉,20,40.7,8,20.2,7,55015,23,171.0,-1.1000000000000014,0.7000000000000028,28.0,60.9,26.9,61.6,30.0,183.0,19.0,2.0,130.0,15.0,21.0,145.0,2.9486648085004876e-08,0.00032156375400792903,18.1548850865577,443199.51683521376,42.89190741115162,100334.54783777648,236737.34555308867,49587.77182202416,3480.6134814525008,149443.77286780105,507278,7299.228596090267,11562.551036912713
伊藤淳史,-3,-6.2,23.2,88.3,6,18393,8,51.0,1.6000000000000014,3.700000000000003,20.2,82.1,21.8,85.8,0.0,13.0,1.0,1.0,13.0,8.0,2.0,21.0,0.0,8.959555009075121e-06,3.872074395852894,95304.84233794603,9.31934086383302,20000.81927423016,47627.009480843204,11392.19531268092,841.2342528325389,30724.222708532896,100009,3643.8554000761396,5852.739270326385
伊藤英明,-0.9,-1.7,19.3,84.4,12,135139,56,161.0,6.900000000000002,3.799999999999997,18.4,82.7,25.3,86.5,52.0,117.0,41.0,9.0,113.0,31.0,50.0,144.0,4.7504696926777774e-08,0.00013764804955206005,12.958235338012795,343091.08158164663,32.86673663527853,74224.45057480251,198825.49496463564,124373.54285611841,39451.83047195911,189457.8926531295,330034,30848.66454630973,91330.97388565054
伊野尾慧,3.2,10.3,10.1,59.6,6,13103,5,84.0,-2.0,-1.2000000000000028,13.3,69.9,11.3,68.7,3.0,68.0,2.0,1.0,61.0,17.0,3.0,78.0,1.4609868640125114e-07,0.00024088721325487333,6.171755847953167,127730.58293921496,14.514805466162628,24640.74370000472,58196.77790396383,12582.228368829594,1309.7564799969919,37259.58561237954,124628,3184.21509037152,4148.833461233347
伊集院光,-1.4,-2.6,21.6,92.9,11,47690,20,96.0,-3.8999999999999986,0.29999999999999716,20.2,90.3,16.3,90.6,1.0,21.0,4.0,8.0,39.0,35.0,12.0,74.0,5.751804846106858e-08,0.0002609252221271933,9.522313383092657,184471.56918546814,20.315016008708973,40463.42989279621,94603.74634838747,16042.730514494722,1750.3427499453878,59066.935934874986,206806,7105.494242151422,10813.624259421613
佐々木希,-5.1,-3,28.5,85.3,8,44689,73,294.0,-2.6999999999999993,-1.8999999999999915,23.4,82.3,20.7,80.4,71.0,189.0,60.0,7.0,199.0,73.0,67.0,272.0,2.119943173341496e-08,0.00022842552204047832,22.332603092094914,605745.4952958227,57.703956264580256,39932.52877063633,96219.48422477226,27990.74680058069,1985.0393180267806,63609.930985551444,197258,7993.003018430652,13625.345409923053
