name,burst_count,burst_views_sum,news_count,all_news_count,pop_diff,aware_diff,202208人気度,202208知名度,202302人気度,202302知名度,burst_score_sum,all_score_sum,burst_pos_count,burst_neg_count,all_pos_count,all_neg_count,burst_nonzero_count,all_nonzero_count,pagerank,browserank,pub_score1,pub_score2,pub_score3,weightedPV1,weightedPV2,weightedPV3,weightedPV4,weightedPV5,allPV,burst_weightedPV1,burst_weightedPV5
寺田心,15,129879,63,121.0,0.20000000000000107,-1.7000000000000028,12.7,87.4,12.9,85.7,97.0,71.0,57.0,3.0,68.0,33.0,60.0,101.0,1.8198672760576325e-08,0.00179521353406201,12.232703459502023,279574.6503403307,29.190859812423295,59240.11317950241,137236.51378428537,17938.476972753844,662.2437318576787,82330.58108515461,305092,23483.061232967986,31797.143500980692
寺脇康文,12,57093,29,107.0,2.3000000000000007,4.1000000000000085,17.3,76.6,19.6,80.7,67.0,244.0,26.0,2.0,101.0,4.0,28.0,105.0,8.612256203679695e-08,0.0002757351166042901,8.253444228419696,223950.6506587887,22.960731538003675,42653.58971899208,99210.94370014938,14000.743544700463,847.9212674238647,60356.32461517522,218768,10102.944920447004,13351.558780448184
小倉優子,10,20451,19,93.0,-1.4000000000000004,-0.19999999999998863,11.3,84.1,9.9,83.9,20.0,33.0,14.0,4.0,53.0,37.0,18.0,90.0,1.820539606782236e-08,0.00013785052237580474,7.168640051606098,192758.84100987768,17.631839910754167,21261.25381991811,50140.136472099184,10282.220478507312,1024.645183635096,31901.003320764074,107670,4409.950463227971,6674.11637092324
小宮浩信,10,10622,9,56.0,0.1999999999999993,3.5,10.4,72.4,10.6,75.9,5.0,6.0,5.0,3.0,26.0,23.0,8.0,49.0,0.0,2.3794291743789234e-06,4.575956199123664,109655.13223976482,13.01545144062765,10947.36949357739,25952.522881862533,5806.345700011837,520.9983365283218,16659.76088750316,55090,1606.229000324021,2133.543242293594
小宮璃央,10,32491,24,74.0,0.7999999999999999,1.200000000000001,0.4,7.6,1.2,8.8,45.0,120.0,22.0,2.0,64.0,9.0,24.0,73.0,0.00017694582976357515,0.00012178427837601013,6.20763459004585,113137.5978477397,13.859611921882275,29301.340403329716,70515.42300441078,19381.56059891588,2622.107380706819,47713.28897940429,145231,5679.600395489169,9577.39867875793
小峠英二,11,23947,9,52.0,2.200000000000003,1.1000000000000085,32.0,94.3,34.2,95.4,2.0,44.0,3.0,2.0,34.0,5.0,5.0,39.0,5.687195242679659e-08,0.0004543997620636771,5.331034916392688,91932.04444017485,10.631977016443509,30105.954719808797,71435.25855705651,16688.674665131122,1566.0914196271206,46056.904079932,151435,3468.297716293348,6064.382351326371
小嶋陽菜,5,29954,19,157.0,0.1999999999999993,2.6000000000000014,8.5,61.1,8.7,63.7,27.0,253.0,17.0,1.0,144.0,6.0,18.0,150.0,3.896900674631436e-08,0.00017246416483082823,10.83757886610407,263854.0284136538,26.488375360139553,35261.709390228294,83849.44287441374,19904.17042597041,1269.1741524629751,53734.279807976964,176558,6170.51706187938,9099.516616829163
小川紗良,11,11814,0,8.0,-0.3,0.2999999999999998,0.5,2.7,0.2,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,2.6803904253610644e-11,1.818085629321221e-06,0.5342803281716029,3265.081299838262,0.5827799792028211,8127.656348004052,19582.883125238797,5805.700181855367,569.0497413122073,13114.302552826337,40192,2394.092413931334,4537.924038818815
小手伸也,11,16142,15,50.0,0.40000000000000036,2.799999999999997,13.1,71.7,13.5,74.5,6.0,16.0,7.0,2.0,24.0,11.0,9.0,35.0,0.0,2.1144395250608453e-05,4.147613105751276,90734.85059777013,10.154928220208141,17675.659132290595,43554.68626726215,17116.463626851673,1441.3906069024827,30440.146362855045,85163,4041.882717070996,7028.25539539103
小日向文世,3,6477,1,65.0,3.200000000000003,3.0999999999999943,29.9,86.5,33.1,89.6,2.0,46.0,1.0,0.0,33.0,4.0,1.0,37.0,2.6377540468429858e-08,0.0001537652584359213,5.53399003609649,124457.28004817807,11.749266522010426,21326.503527238205,51318.00383925192,15375.386391263964,1291.2504483881103,34076.047564435066,105670,1367.168070562564,2293.009888588394
小松菜奈,3,23641,6,137.0,0.5,0.8999999999999915,20.4,66.9,20.9,67.8,4.0,82.0,5.0,1.0,73.0,24.0,6.0,97.0,1.6335033824055876e-07,0.0008230533854802097,10.310141206348966,212769.10452899712,20.069131864155224,76697.71163786996,179081.08137447666,28407.11452856153,2189.9698451849417,110422.3544128722,392018,3507.424905434623,4292.824940582165
小林聡美,5,10586,2,55.0,0.3999999999999986,0.30000000000000426,16.8,63.9,17.2,64.2,0.0,17.0,0.0,0.0,17.0,7.0,0.0,24.0,2.3020218064473633e-262,6.948618319045119e-05,3.3962190391631353,69846.55102249047,6.394948296588934,24324.705365155172,58320.56154078485,15731.391014034838,1892.4831377489331,38926.98161810172,121088,1714.7694587556393,2720.968362455058
小林薫,1,2359,2,172.0,3.1999999999999993,4.099999999999994,13.3,69.9,16.5,74.0,-1.0,31.0,0.0,1.0,35.0,23.0,1.0,58.0,9.567332877405116e-08,0.0006055747917480121,13.1829205574014,294338.71775220527,28.023060372420705,25397.085805848186,60354.301948978355,12518.846845798367,1155.694131545412,38895.211257072384,127154,0,0
小栗旬,5,56290,27,269.0,2.799999999999997,1.1999999999999886,38.1,92.4,40.9,93.6,42.0,326.0,27.0,0.0,225.0,29.0,27.0,254.0,2.1030400662985208e-07,0.00210624819879949,21.385667391714616,596829.9882517823,56.7429532288678,98267.22798654302,234509.85638288947,57298.0167095088,2734.9694353828427,150504.26342925575,489251,5252.602218728727,8243.627112652972
小池徹平,8,36671,24,87.0,-0.9000000000000004,3.200000000000003,15.9,83.7,15.0,86.9,43.0,116.0,21.0,2.0,71.0,10.0,23.0,81.0,2.7689193215014193e-10,2.2214053463519864e-05,7.161623554832734,142537.78560026138,14.525335639192186,26685.78443331441,63506.56328146768,14544.558673868696,994.219777746309,40795.91945318293,133453,7242.789414286478,11739.730767794234
小池栄子,6,48424,19,157.0,6.400000000000006,-0.7000000000000028,36.3,91.7,42.7,91.0,26.0,166.0,13.0,4.0,114.0,19.0,17.0,133.0,5.746788319899539e-08,0.0009726529914076911,12.556266255255034,296212.27234275365,29.918228478791672,68508.61844525399,159023.9349587338,22645.56776732306,1739.626974232133,96732.81116104564,352578,10183.874780939706,12545.60158054491
小泉孝太郎,12,96684,66,121.0,-1.0,1.1000000000000085,21.9,91.3,20.9,92.4,61.0,121.0,49.0,12.0,90.0,15.0,61.0,105.0,1.0015859270499197e-07,0.0010201529162647625,9.314684046323933,227757.49374098185,25.505897272484944,53261.2655863398,124420.52762779716,22810.146598041763,1926.160970580766,77179.35851436974,272617,16889.21090306907,24017.54193269644
小澤征悦,7,21363,8,66.0,1.799999999999999,-1.8000000000000114,10.8,81.4,12.6,79.6,1.0,19.0,2.0,2.0,27.0,16.0,4.0,43.0,2.7158138431532712e-08,0.00022917926196086864,4.837657686830511,123908.24875068932,12.565789311577705,35073.23566808241,83500.32180387781,20396.729046637363,2803.5033641668424,55192.816431356405,176049,5605.4351387776915,11809.136558899694
小瀧望,9,15945,10,93.0,1.1999999999999997,1.4000000000000021,3.4,23.7,4.6,25.1,12.0,158.0,7.0,0.0,77.0,7.0,7.0,84.0,3.338801200865707e-09,9.463522010442585e-06,8.018611196021403,160843.31523344497,18.10955039706566,28149.81339096218,66537.09575230059,14822.55986633061,1074.0660937592097,42230.845958194215,142102,2634.2462655657673,3439.8764941465242
小籔千豊,9,28005,28,116.0,-3.6000000000000014,-0.5,16.3,88.5,12.7,88.0,20.0,75.0,17.0,6.0,67.0,28.0,23.0,95.0,8.767175342037133e-08,0.0003704674738766757,11.018118019320482,220579.59218990544,24.30168139577901,26571.744518228294,63237.619233602614,15152.73217051293,1091.4945905072204,40724.90322555601,132964,5335.944504760852,7831.637102364634
小芝風花,11,258916,75,333.0,0.6999999999999993,2.5,17.5,54.7,18.2,57.2,106.0,443.0,66.0,5.0,293.0,20.0,71.0,313.0,1.1295475087545514e-07,0.004324652489415122,25.368860337625065,653411.6708604764,66.89089494294939,143569.83755358818,351150.5365369255,135114.75661377667,6876.025036626066,237525.1456426391,697992,51098.059560369875,97610.92414897429
小西桜子,2,2094,3,30.0,0.0,-1.7999999999999998,0.5,4.1,0.5,2.3,-1.0,4.0,0.0,1.0,10.0,10.0,1.0,20.0,6.92038059747404e-07,0.00017104365594501118,2.9562793457608643,40176.03274111043,6.108184420077719,7801.503525395566,18528.96044460224,4680.278472232283,537.3852124702703,12096.777848334283,39291,263.68407276738617,320.8454554111211
小西真奈美,4,8155,10,41.0,-2.5,-1.0,20.4,72.7,17.9,71.7,7.0,8.0,6.0,1.0,15.0,14.0,7.0,29.0,1.2701899587818246e-08,4.0339750120724814e-05,3.29160951824352,81463.07732299394,7.746033729150129,15398.790594482685,36269.18402215611,7288.671045299241,788.4816931334345,23075.271157568055,78104,1663.2242338021465,2255.4307461423755
小野花梨,10,92018,13,57.0,0.5,-0.9000000000000004,1.6,8.3,2.1,7.4,15.0,78.0,9.0,0.0,39.0,1.0,9.0,40.0,2.918490444766814e-08,0.0003542457681538408,4.42381988218777,94437.18367127399,10.133392906598667,63810.12414891575,171255.4334924774,128552.15194487244,18739.008637727908,148344.20337235805,279780,18952.943877260786,46079.18793473688
小関裕太,3,8253,3,67.0,1.1,2.700000000000003,3.9,34.5,5.0,37.2,7.0,108.0,3.0,0.0,60.0,1.0,3.0,61.0,2.734243978170817e-08,0.00024150195850547107,5.685312864568606,103582.30080294331,11.226641549175916,27186.308291905712,64897.68095098528,16669.722835759356,1531.4111636269586,42424.40351823642,135802,1518.1768382784708,1851.3628143088881
小雪_(女優),9,100139,49,193.0,0.0,1.2999999999999972,13.1,81.2,13.1,82.5,57.0,87.0,40.0,4.0,85.0,39.0,44.0,124.0,0.0,0,14.013283864700117,303891.30135210446,27.718167584585288,50333.50837923591,117968.28975874069,18267.54401194805,1619.5023274733335,73462.16690070085,255919,24914.630901763874,33267.98698946192
尾上松也_(2代目),7,33638,9,156.0,1.4000000000000004,2.299999999999997,11.5,74.3,12.9,76.6,9.0,175.0,7.0,1.0,111.0,25.0,8.0,136.0,0.0,0,12.920295969976461,271418.1729016508,27.92911233964586,42360.83171141048,99781.16980557451,17887.639216152314,1775.4528703604183,63162.65365664886,214297,6395.25618046154,10271.266834677717
尾野真千子,1,1309,3,61.0,-1.0999999999999996,-0.20000000000000284,17.0,65.0,15.9,64.8,0.0,33.0,1.0,1.0,32.0,10.0,2.0,42.0,1.5699029858910698e-08,8.783637767530152e-05,4.577553263737876,111335.07651239127,10.593673828932474,28392.320346163648,66956.46760701988,14271.14761684867,1845.0066466572737,43077.30589424081,144057,0,0
山下健二郎,9,11979,6,60.0,-0.9000000000000004,-0.3999999999999986,11.5,54.0,10.6,53.6,8.0,83.0,4.0,0.0,45.0,5.0,4.0,50.0,4.781970515927979e-05,0.0007777525504480819,5.3270576132811565,116271.24184559428,10.45217326236155,19011.364399813356,45350.202742314665,11299.76928839475,1270.1290041772238,29816.80966009426,95079,2362.6029393219796,3986.013152429398
山下智久,7,43100,12,238.0,0.7000000000000028,2.1999999999999886,27.4,87.4,28.1,89.6,-2.0,278.0,6.0,6.0,194.0,41.0,12.0,235.0,2.6562656057125865e-07,0.002547713147832409,18.410385584140645,440589.70169497153,43.84713894496463,74794.15099364906,177415.157413396,38739.79236564214,3191.5372691152884,113690.32446186813,375691,1854.011128208677,2543.6812602185482
山下美月,12,58411,61,399.0,0.7999999999999998,7.200000000000003,5.0,25.0,5.8,32.2,79.0,550.0,52.0,5.0,352.0,33.0,57.0,385.0,2.612913338373361e-08,0.0006932027200903651,32.42397978451576,861442.2090589352,85.23558696709254,68103.02613510894,166042.95359364682,50282.751428169846,10203.308127943887,119004.17481853625,333149,6068.030696076667,14550.098347648745
山中崇,7,34320,9,59.0,1.1,2.5,3.9,39.3,5.0,41.8,5.0,30.0,5.0,3.0,30.0,12.0,8.0,42.0,0.0,6.6065701857488425e-06,4.050632575230015,100343.90168239678,9.446187890549337,37152.51185250703,84743.55292177094,7977.413439382902,737.3661846740381,49552.23363975377,195152,5691.248601901091,6920.550132611939
山之内すず,14,35731,17,81.0,-2.5,0.6999999999999886,9.4,66.9,6.9,67.6,14.0,82.0,13.0,2.0,61.0,10.0,15.0,71.0,7.562769687717152e-10,0.0006353170313780726,6.10927822086383,146813.97362410562,14.523313584538105,23129.940365202903,53557.05875844169,7746.544688240583,612.2575526087372,32435.40552311465,119480,6464.6924330834245,8074.892205755117
山口まゆ_(女優),5,4660,3,25.0,0.7,-0.29999999999999893,1.1,9.7,1.8,9.4,-1.0,-3.0,1.0,2.0,7.0,10.0,3.0,17.0,0.0,0,1.6869072967782848,40175.38255830938,4.317070383959678,9865.826761854521,23527.015139214844,5472.515617353452,813.8243379710568,15622.480053873007,49374,628.8329239133485,1409.68693043345
山口もえ,20,75079,30,69.0,4.9,1.6000000000000085,9.6,84.1,14.5,85.7,28.0,37.0,22.0,2.0,37.0,14.0,24.0,51.0,0.0,1.9553874377932425e-05,5.41384096886023,137457.2397437984,15.886428088889737,29970.250116922318,70685.97350810793,14270.45874867539,781.8096506403676,44344.38485324121,151391,12446.816539291349,18926.095200355212
山口智充,5,9572,7,63.0,-0.6999999999999993,1.7000000000000028,26.0,88.0,25.3,89.7,2.0,93.0,4.0,2.0,54.0,4.0,6.0,58.0,1.7732432575141115e-07,0.00037639189561671253,5.173821622112742,98591.48765393837,10.781746789308208,26332.82698222217,62677.47916225351,14897.585800356435,1302.7027699003893,40591.17583303887,131839,1428.1814136375435,2357.8431108417617
山口智子,3,5400,4,80.0,0.5,-1.5999999999999943,31.0,70.3,31.5,68.7,0.0,40.0,1.0,1.0,40.0,13.0,2.0,53.0,1.8347717858287776e-07,0.000617365529247811,7.3001173989073065,157129.82150727476,14.685294157411104,22447.619749594818,53167.97008854267,11472.508470846358,1059.6779308361342,34077.37181982255,113042,1132.3966614460069,1777.2123724895114
山口紗弥加,3,7189,9,54.0,0.20000000000000107,0.10000000000000142,9.7,44.1,9.9,44.2,18.0,48.0,8.0,0.0,31.0,5.0,8.0,36.0,4.537695108801551e-09,4.427102698396786e-05,4.359689383951154,118031.27167465322,11.14412667080283,17986.060686537232,42799.10894010698,9692.268695847015,836.6401665667493,27657.363063898083,90008,1041.470757760928,1589.2324760834608
山崎弘也,11,16432,9,57.0,-1.6000000000000014,-0.4000000000000057,35.4,91.9,33.8,91.5,6.0,27.0,5.0,2.0,27.0,9.0,7.0,36.0,5.079150318436291e-08,0.00013370664449968424,6.283989416495089,129461.76487238966,14.536140547300597,16347.322620525505,39083.715565466286,10047.792773967136,1091.4268031263084,25780.3022224323,81550,2825.883840309667,4888.353989542029
山崎紘菜,13,183509,42,107.0,2.3,6.0,1.2,11.5,3.5,17.5,46.0,108.0,35.0,4.0,82.0,8.0,39.0,90.0,6.131701518878603e-09,2.681441372880653e-05,10.702347438994208,230895.38062765068,23.101677367024795,105451.21951454309,256661.8544125937,73577.42108111094,7607.605494660212,175009.2690335719,513711,24578.355690499277,44931.66591666087
山崎育三郎,13,55304,57,149.0,-1.1000000000000014,0.19999999999998863,21.8,72.9,20.7,73.1,103.0,252.0,54.0,0.0,134.0,6.0,54.0,140.0,2.413658266371741e-08,0.0007717499859993455,12.571443065931646,276085.19157298247,28.852283778657416,42583.88803966648,102962.6057366244,32890.769117077034,2226.032177755345,68581.23943887372,209568,10440.568161920637,15994.859933861435
山崎静代,11,50783,20,61.0,0.40000000000000213,-0.7999999999999972,18.2,87.3,18.6,86.5,20.0,47.0,15.0,2.0,35.0,5.0,17.0,40.0,2.7688192884892588e-08,4.831583517775205e-05,5.423229485800218,191425.6509103705,13.221222450465161,25659.412454044385,61102.211284738885,12049.400558373232,629.67573325925,39006.88177274096,127776,9422.881140538175,13918.491104496065
山本美月,5,52972,25,237.0,-1.4000000000000021,-0.4000000000000057,16.6,65.0,15.2,64.6,20.0,79.0,16.0,5.0,101.0,60.0,21.0,161.0,2.897977278438688e-09,5.87339042698775e-05,18.930214604848107,435034.1444683299,43.292085636706574,63520.994282236665,159607.86018101082,66546.60492592625,16650.884254809163,126179.52662139272,302105,11466.742030202106,35561.87565907651
山本耕史,10,127502,44,255.0,6.9,4.799999999999997,13.1,79.8,20.0,84.6,51.0,325.0,39.0,4.0,224.0,18.0,43.0,242.0,7.430318867796053e-08,0.0003101570494312279,19.83002826589271,534801.2970953606,50.77556530284529,114494.82645979602,269744.7830400362,51504.0454203863,2799.1447697734543,168701.98737186994,578804,22354.725365289698,33159.13869618572
山本舞香,9,55074,73,342.0,1.5999999999999996,4.599999999999994,9.9,42.7,11.5,47.3,109.0,411.0,69.0,2.0,291.0,32.0,71.0,323.0,5.85340147458623e-08,0.0010435169651481942,25.640170355188136,642059.9022363328,65.0660869652535,74386.08331575953,177778.92473698198,46494.78656140893,3188.473089666913,115393.82675379727,370769,10874.717228541394,15378.524930158877
山田優_(モデル),12,34393,13,178.0,-1.0,-3.4000000000000057,10.4,78.4,9.4,75.0,15.0,133.0,10.0,2.0,124.0,31.0,12.0,155.0,0.0,0,13.041857938294376,356238.7336752178,35.18841964845173,33945.946966403884,79713.36129642332,15567.854173794412,791.0037060735857,49499.37158278885,172401,2378.767962610593,3643.2008345046697
山田孝之,3,11817,8,110.0,0.29999999999999716,1.2000000000000028,35.6,89.6,35.9,90.8,12.0,90.0,7.0,1.0,76.0,25.0,8.0,101.0,2.481509402041352e-07,0.005521473141142367,12.645375961005456,266048.9831331354,26.789325098195015,47384.33964065044,112112.78921792451,24581.774263756175,2284.1848873378453,71773.69607792712,238996,1365.7960683942763,1940.5055407026744
山田杏奈,6,35466,21,120.0,1.2000000000000002,1.6000000000000014,2.3,12.2,3.5,13.8,40.0,199.0,19.0,0.0,104.0,1.0,19.0,105.0,2.3358519372113214e-08,0.0019460320307263096,10.038571112601826,185074.08485880328,19.883185458680163,58803.13328602311,135735.6578021121,18193.42368139078,1580.3361919989986,81715.13583707323,304883,10218.664266857293,12677.432718947537
山田涼介,5,48801,65,356.0,1.3999999999999986,8.099999999999994,18.8,73.5,20.2,81.6,78.0,331.0,54.0,7.0,264.0,72.0,61.0,336.0,1.2965750376111853e-07,0.0010951207258537,27.21855274872332,617718.1516334113,64.37941024231812,81872.61302704031,192365.83671075953,36630.42491570444,3575.748046687395,121240.13274601036,416180,7564.829382962089,9312.408771290555
山田真歩,8,5592,3,40.0,0.7,2.0999999999999996,1.8,13.1,2.5,15.2,1.0,-2.0,1.0,1.0,5.0,7.0,2.0,12.0,0.0,7.5796637205809775e-06,3.7928214577609847,75748.04728041407,8.275552536950372,8759.151571028602,21552.16976167894,8542.984271636451,1140.573882434126,15438.569451345496,42541,1055.1809344903318,1341.0057449009328
山田裕貴,6,148849,34,363.0,5.0,5.5,19.1,63.5,24.1,69.0,53.0,576.0,30.0,4.0,326.0,22.0,34.0,348.0,0.0,0.0004551707683919323,29.393720839015963,718252.3800719089,73.17836405262449,163276.5391077488,402337.21323108114,171162.75540695596,11274.898023297981,279068.57549583935,787577,30903.056073915282,54159.96405381107
山里亮太,10,56415,110,232.0,0.3000000000000007,-0.09999999999999432,26.4,94.3,26.7,94.2,175.0,239.0,94.0,12.0,178.0,43.0,106.0,221.0,1.3149503779458507e-08,0.0002388954792407003,21.198808261921698,583381.8519936051,54.21881944860092,41422.37084650728,100055.06488910194,31167.06073590149,3063.388847581494,67563.08525297351,204250,9815.061202704357,18864.70482197923
山﨑賢人,9,108335,30,167.0,1.6999999999999993,1.9000000000000057,24.8,79.5,26.5,81.4,36.0,225.0,24.0,5.0,135.0,25.0,29.0,160.0,4.607279711145762e-08,0.0005036344682295009,14.174685368430936,251838.6781964852,26.293480629626963,104138.89245410946,243314.9814549001,36337.35125825863,2172.6090357252383,149452.72321329388,531113,20543.695253825557,28008.668337637893
岡副麻希,8,26210,10,47.0,-0.9000000000000004,-3.1999999999999957,6.2,41.4,5.3,38.2,10.0,32.0,9.0,1.0,29.0,6.0,10.0,35.0,0.0,9.734401500759736e-06,3.415770590202219,108893.74212889794,11.551322755560049,16164.547215798546,37390.181132315534,5143.334332014828,427.09098929512237,22597.820325952776,83569,4704.017508966001,6272.279342601696
岡山天音,6,15256,17,86.0,0.20000000000000018,6.200000000000003,6.2,41.9,6.4,48.1,27.0,119.0,16.0,1.0,74.0,6.0,17.0,80.0,1.490431337561511e-08,0.0015908020621139035,6.045659595240471,105941.78228075875,11.732057902166972,27656.03344582477,65551.47854765918,16171.012700152707,1282.6867759282618,42040.15018326276,139355,2364.223614128542,4530.100408138139
